Date,Username,User tag,Content,Mentions,link
"2023-06-19,00:15:24","awliang","#0","Hello and welcome to the <#1092169448791756881> channel <:nfteth:822186186016948314>

Feel free to reach out to the Airstack Team at any point with your questions!

👀 **ABOUT**
[**Airstack**](https://airstack.xyz/) enables you to easily integrate web3 on-chain data and related off-chain data into your apps.

More powerful than previous solutions, Airstack enables complex queries that combine on-chain, off-chain, cross-chain, cross-project, and identity data, and enables developers to not have to host their own infrastructure to integrate and serve relevant ecosystem data to end-users.

**🤖 The Airstack AI engine 🤖** enables you to query with natural language (e.g. “show me all tokens held by Vitalik.eth, images of his NFTs, and his Lens and Farcaster usernames”) — a great way to get started learning the APIs!

**🔥 New at ETHGlobal Waterloo 2023 🔥** Web3 Identity Resolver APIs: Query across ENS, Lens, Farcaster, POAPs and NFTs with a single Airstack query/response. Build the future of web3 social interoperability with Airstack.

**👩‍💻** Projects building with Airstack include ZK attestation, CRM, marketing engines, ad platforms, portfolio balancers, storefronts, decentralized social, messaging apps, wallets, token-gated membership solutions, data visualization, and more. What will you build?


🏆 **PRIZE OVERVIEW**

🥇 Excellent use of Airstack APIs — $2,000
🥈 Excellent use of Airstack APIs — $2,000
🥉 Excellent use of Airstack APIs — $2,000
🎉 Best use of Airstack APIs in a ZK or AI or XMTP project — $2000
🎖 Best visualization built on top of Airstack APIs — $2,000

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/waterloo2023/prizes


🚀 **WORKSHOP**
One API for all your web3 data integrations
Time: 05:30 PM EDT – Jun 23, 2023
Location: Workshop Room 3


🔗 **IMPORTANT LINKS**
https://t.me/+uW6ypo49TcZmMGEx
https://glory-bellflower-ba8.notion.site/Airstack-ETH-Global-Hackathons-2023-31417caf62aa45aca04a1cc612c24971
https://docs.airstack.xyz/","",""
"2023-06-23,09:25:33","jasongoldberg_airstack","#0","Team Airstack is excited to meet everyone today! 

Make sure to join our developer Telegram chat here: https://t.me/+uW6ypo49TcZmMGEx

Airstack team is there 24/7 answering questions from devs","",""
"2023-06-24,12:07:06","bufficornqueen","#0","Hi.  Walked by your booth yesterday and now I wished that I asked a few questions. Are you taking appointment times to mentor or is it drop-in?","",""
"2023-06-24,12:37:25","ipeciura.eth","#0","Drop-in! Please come by we are here now 👍  I think you already came by but in any case welcome to drop in again.","",""
"2023-06-24,13:24:31","bufficornqueen","#0","Thanks.  Will meet you this afternoon.","",""
"2023-06-25,00:23:35","tomi2253","#0","Hi is there a way to find the DAOs an address belongs to?","",""
"2023-06-25,08:56:14","sarvesh3262","#0","Hi,
If DAO has any token(NFT or erc20), which represent membership. You can check token holding of wallet.  

For example if a wallet holds Nouns DAO or Orange DAO nft, It can be used to check DAO membership","",""
"2023-06-25,11:29:31","jasongoldberg_airstack","#0","<@759060462129905704>  <@615301726798348309> <@842056583508262912> <@815394017465466911> we'd like your team to come demo to Airstack please","Gus#6259、d9j9v#0、pacordero#0、danyagomezcantu#0",""
"2023-06-25,11:29:59","jasongoldberg_airstack","#0","<@926084309977284628> we'd like you to come demo to Airstack please","doubleducks_0x#0",""
"2023-06-25,11:30:21","jasongoldberg_airstack","#0","<@689086990079229969>please come demo to Airstack","ngarepdadake#0",""
"2023-06-25,11:30:56","jasongoldberg_airstack","#0","<@930157124846256138> please come demo to airstack","crypto6969#0",""
"2023-06-25,11:31:32","jasongoldberg_airstack","#0","<@614823331253977104> <@231178461052403714> <@429305681674240000> please come demo to Airstack","arturobx#0、ariutokintumi#0、ericliujt#0",""
"2023-06-25,13:54:52","ariutokintumi","#0","Okay","",""
"2023-06-25,16:16:27","ipeciura.eth","#0","Airstack Prize announcement:
https://twitter.com/betashop/status/1673050603008954368?s=20","",""
"2023-07-10,14:16:00","awliang","#0","","","https://cdn.discordapp.com/attachments/1092169448791756881/1128026854943637656/Screenshot_2023-07-10_at_12.png"
"2023-07-17,10:28:28","awliang","#0","Hello and welcome to the <#1092169448791756881> channel <:nfteth:822186186016948314>

Feel free to reach out to the Airstack Team at any point with your questions!

👀 **ABOUT**
**Airstack**: The Easiest way integrate web3 data into your apps.

Airstack enables complex queries that combine on-chain, off-chain, cross-chain, cross-project, and identity data. 1 API for all the integrations you need.

**🤖** **The Airstack AI engine** **🤖** enables you to query with natural language (e.g. “show me all tokens held by Vitalik.eth, images of his NFTs, and his Lens and Farcaster usernames”) — a great way to get started learning the APIs!
**🆕** **ERC-6551** -- you can now use Airstack to query all details about ERC-6551 token bound accounts and the assets they hold!
**🆕** **XMTP** -- you can now use Airstack to query if a wallet or social account has XMTP!
**🔥** **Web3 Identity Resolvers** -- Query across **ENS**, **Lens**, **Farcaster**, **POAPs** and **NFTs** with a single Airstack query/response. Build the future of web3 social interoperability and recommendation engines with Airstack.


🏆 **PRIZE OVERVIEW**

🥇 Most Excellent use of Airstack APIs — $3000
🥇 Excellent use of Airstack APIs — $2000
🥇 Excellent use of Airstack APIs — $2000
🎖 6 Runner up use of Airstack APIs — $3000/500 each

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/paris2023/prizes


🚀 **WORKSHOP**
Integrate everything! Data APIs: ERC6551, ERC721, ERC1155, ERC20, Lens, Farcaster, POAP, XMTP, more...
Time: 06:00 PM CEST – Jul 21, 2023
Location: Workshop Room 1


🔗 **IMPORTANT LINKS**
https://t.me/+uW6ypo49TcZmMGEx
https://glory-bellflower-ba8.notion.site/Airstack-ETH-Global-Hackathons-2023-31417caf62aa45aca04a1cc612c24971
https://docs.airstack.xyz
https://glory-bellflower-ba8.notion.site/Airstack-ETH-Global-Hackathons-2023-31417caf62aa45aca04a1cc612c24971","",""
"2023-07-21,10:42:25","jasongoldberg_airstack","#0","hi devs! Make sure to join our developer telegram to chat directly with Airstack devs
https://t.me/+uW6ypo49TcZmMGEx","",""
"2023-07-22,17:50:32","paliiiine","#0","Hi, trying to do the query but you guys don't support POlygon Mumbai?","",""
"2023-07-22,18:00:36","salief","#0","Yeah, they just support Ethereum Mainnet and Polygon Mainnet","",""
"2023-07-22,18:42:37","paliiiine","#0","Cool I have my query on POlygon, it's all good, i tried it out on the studio. But  I just want to fetch and render it in my Front end. Do I have to use a hook or is a simple fetch possible? I have a very simple query on a onClick. The examples are more complex than what I need really","",""
"2023-07-22,23:30:44","yosephks","#0","Hey <@834426455123034145> yeah at the moment we don't, but if you need to test some things out on mainnet, we can provide you w/ some mainnet MATIC 🙏 

Just DM me I'll provide you some","paliiiine#0",""
"2023-07-22,23:33:28","yosephks","#0","fetch doesn't work as fetch is only for REST API and ours is using GraphQL

You don't necessarily need the hook that is offered by our SDK, but it does make it simpler

Feel free to use any other GraphQL library that you prefer to call Airstack

Also let me know what data are you fetching in particular, I can assist w/ getting the data you need for your app 🙏","paliiiine#0",""
"2023-07-23,01:52:39","sogol_malek","#0","Hello 1Airstack guys! Here's what we built with 1Inch Protocol, Metamask and Airstack!!

**Name**: 🤖 Xtreamly
**Description**: Hacked RPC Nodes & LUA Libraries for Scripting as-a-Service!💰🤖 Control Your Ethereum Account with AI-Powered Scripting.🌐 Apple Store-like outlet with Data-driven Scripts for your Accounts,tailored to each protocol.🎯Customize Your DeFi Experience,goodbye multiple  seed phrases
**Github**: https://gitlab.com/SogolHack/xtreamly-hackethon

Public URL: https://ethglobal.com/showcase/xtreamly-bqyjk","",""
"2023-07-23,03:07:44","jasongoldberg_airstack","#0","Good morning Paris!

🏆🏆🏆you must demo to our team in order to get an Airstack prize 🏆🏆🏆

Here are the available prizes:

🥇 Most Excellent use of Airstack APIs — $3000

🥈 Excellent use of Airstack APIs — $2000

🥈 Excellent use of Airstack APIs — $2000

🎖 6 Runner up use of Airstack APIs — $3000/500 each

Each team will get 5 minutes to demo at our booth ⏱

Your implementation of Airstack must be live and fully functional in order to be considered for a prize 👀","",""
"2023-07-23,03:08:26","ipeciura.eth","#0","Please come around and do a live demo 🙌","sogol_malek#0",""
"2023-09-13,13:23:52","awliang","#0","","","https://cdn.discordapp.com/attachments/1092169448791756881/1151568948618330232/image.png"
"2023-09-14,23:54:19","awliang","#0","Hello and welcome to the <#1092169448791756881> channel <:nfteth:822186186016948314>

Feel free to reach out to the Airstack Team at any point with your questions!

👀 **ABOUT**
**Airstack**: The Easiest way integrate everything web3!

ERC6551, NFTs, POAPs, Farcaster, Lens, ERC20, ERC721, ERC1155. Combinations. Snapshots.

Airstack enables complex queries that combine on-chain, off-chain, cross-chain, cross-project, and identity data. 1 API for all the integrations you need.


🏆 **PRIZE OVERVIEW**

🥇 Most Excellent use of Airstack APIs — $3000
🥈 Excellent use of Airstack APIs — $2000
🥈 Excellent use of Airstack APIs — $2000
🏃 6 Runner up use of Airstack APIs — $3000/500 each

*Special considerations will be given to apps that use Airstack for ERC-6551, XMTP, Lens, POAP, Farcaster, and ZK use cases.* 

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/newyork2023/prizes


🚀 **WORKSHOP**
Integrate everything! NFT, 6551, XMTP, Lens, Farcaster, POAP
Time: 04:40 PM EDT – Sep 22, 2023
Location: Workshop Room 2


🔗 **IMPORTANT LINKS**
https://t.me/+uW6ypo49TcZmMGEx
https://glory-bellflower-ba8.notion.site/Airstack-ETH-Global-Hackathons-2023-31417caf62aa45aca04a1cc612c24971
https://docs.airstack.xyz
https://glory-bellflower-ba8.notion.site/Airstack-ETH-Global-Hackathons-2023-31417caf62aa45aca04a1cc612c24971","",""
