Date,Username,User tag,Content,Mentions,link
"2022-05-04,00:21:04","awliang","#0","Hello and welcome to the <#957997786270408724> channel <:nfteth:822186186016948314> 

Feel free to reach out to the Gnosis Safe team at any point with your questions! 

Just giving you all a quick snapshot for you to get quickly acquainted!


👀** ABOUT **
**Gnosis Safe** is the most trusted platform to manage digital assets on Ethereum and other leading protocols including Avalanche, Arbitrum, Gnosis Chain, Polygon, and more. Believing in the power of decentralization and open-source software development, we are building the Safe web and mobile application, developer tools and an inclusive online community to foster the core building blocks of the Web3 ecosystem. Gnosis Safe’s mission is to build a better usability and security standard of web3 and protect all user assets while still making them accessible and usable.


🏆 **PRIZE OVERVIEW **

♉️ Roles Modder - Best use of the Zodiac Roles Modifier on Gnosis Safe $2,000 
🃏 Wild Card - Best project on top of Gnosis Safe $2,000 

**↓ Full Prize Breakdown Here ↓ **
https://defi.ethglobal.com/prizes/


🚀 **WORKSHOP **
https://youtu.be/QdOfuxxXVBA


**🔗 IMPORTANT LINKS**
- https://gnosis-safe.io/
- https://gnosis-safe.io/app/welcome","",""
"2022-05-07,06:43:06","kpkeerthi.eth","#0","Hi guys, is it possible to have a custom logic for approving transactions like based on ownership percentage?","",""
"2022-05-07,07:01:03","kpkeerthi.eth","#0","Or like have those logic in a seperate contract which validates and in turn signs for the safe?","",""
"2022-05-08,03:47:29","parseb","#0","How do I:
ISafeFactory(FACTORY_ADDRESS).createSafe(arguments) ?","",""
"2022-05-09,07:22:16","Germán | Safe","#9666","Hi <@527869197360037890>, yes, that is possible, but that logic has to be implemented because is not a native behaviour of the Safe. Your suggestion can be achieved by using a Safe module. Safe modules are independent contracts that are enabled in a Safe account and they can execute transactions without the getting the confirmation from the signers of the Safe by defining a different logic (in your case, percentage ownership)","kpkeerthi.eth#0",""
"2022-05-09,07:22:47","Germán | Safe","#9666","If you are interested, I can recommend the talk I will give today about Safe modules: https://www.youtube.com/watch?v=QdOfuxxXVBA","",""
"2022-05-09,07:24:04","kpkeerthi.eth","#0","Sure!! Thanks!","Germán | Safe#9666",""
"2022-05-09,07:27:38","Germán | Safe","#9666","Hi <@881489288783605793>, maybe you mean `createProxy`  https://github.com/safe-global/safe-contracts/blob/1.3.0-libs.0/contracts/proxies/GnosisSafeProxyFactory.sol#L15. Or `createProxyWithNonce` https://github.com/safe-global/safe-contracts/blob/1.3.0-libs.0/contracts/proxies/GnosisSafeProxyFactory.sol#L61.","parseb#0",""
"2022-05-09,09:05:58","parseb","#0","I want to deploy a safe, ideally by using and interface and a factory. (will take a look tx)","Germán | Safe#9666",""
"2022-05-09,15:58:52","awliang","#0","Hey <@&963056755703693332> 👋 

Join us for the **Gnosis Safe 🛠 Safe modding 101: Create your own Safe module** workshop starting now!

👀 Watch it on Zoom: https://ethglobal.zoom.us/j/85918602448
📺 Watch it on YouTube: https://youtu.be/QdOfuxxXVBA","",""
"2022-05-10,05:32:09","theblockchainguy","#0","Hey, look forward to the Hackathon! We going to be building with Gnosis Safe. Will definitely keep in touch with questions and progress 🙂","",""
"2022-05-11,09:32:29","anichohan","#0","What are guys building 👀 !!!","theblockchainguy#0",""
"2022-05-11,16:21:31",".stack5","#0","Hi, We're looking for some help setting up DAO governance linked to multisigs","",""
"2022-05-12,12:32:38","Germán | Safe","#9666","Hey! are you looking for something specific?",".stack5#0",""
"2022-05-12,12:32:44","Germán | Safe","#9666","Have you heard of Zodiac? It's an expansion pack for DAOs built on top of programmable accounts like Gnosis Safe. They built multiple Safe modules, modifiers and guards that expand the functionality of a Gnosis Safe account. They are listed here, with a little description of what can be achieved when they are enabled: https://github.com/gnosis/zodiac","",""
"2022-05-12,12:32:51","Germán | Safe","#9666","Here you can find the full article if you are interested: https://gnosisguild.mirror.xyz/OuhG5s2X5uSVBx1EK4tKPhnUc91Wh9YM0fwSnC8UNcg","",""
"2022-05-12,12:37:04",".stack5","#0","I have not, cheers for the link, I will explore. We got the DAO up on snapshot, but the way it is now is non binding, meaning the head honcho controls the wallet that does settlements, and we want to get away from that obviously, but at the same time want to avoid the Beanstalk scenario. Looking for some experienced heads on DAO governance. Got coins to burn!","Germán | Safe#9666",""
"2022-05-14,04:09:10","cipher8962","#0","We are building a solution for that",".stack5#0",""
"2022-05-14,06:37:44",".stack5","#0","Feel free to link or DM","cipher8962#0",""
"2022-05-14,11:02:02","riite.","#0","Hey <@372424005216370689>. I planned on building with Gnosis Safe for my product but didn't realize there was so much to it 😅 
The project is a DAO factory. Ideally this means top-level control (our DAO / factory)  and also sub-DAO control (users DAO). Structurally similar to Orca pods. 

Do you have any suggestions on the minimal amount of Gnosis Safe we'd need. Ideally we'd take as input their multi sig addresses and we'd create their DAO that will have some functions only their safe can call (via OpenZeppelin's Ownable). Then we'd want to give them a link to their safe address that they can interface with through their mobile app","Germán | Safe#9666",""
"2022-05-17,12:06:31","Giganticus","#1960","Hi Gnosis safe team. I'm looking to create a DAO that can create bounties that rewards in crypto with a two phase multi-sig process. Is there a relevant example implementation using gnosis safe? The below link has a flowchart that further details the process. https://www.figma.com/file/2EjmLZpZnid0q5jKzZaKnB/Untitled?node-id=0%3A1","",""
"2022-05-17,16:11:22","lukassafe","#0","What's the benefit of having this process, if in the end it's still just a decision of the DAO whether the bounty is paid out or not?","",""
"2022-05-17,16:11:32","lukassafe","#0","<@716860379426455614>","Giganticus#1960",""
"2022-05-17,16:26:45","Giganticus","#1960","My thought was to capture intent to complete the bounty, approving the users assignment of the bounty, and completion of the bounty through signatures. The scenario I have in mind for this process is if the DAO wants to pay for in person work to be performed at a specific time and location then you would only want one person to accept the bounty, and remain in a pending status until the task is completed where a DAO member will sign the smart contract to distribute the reward. Are you implying that it would be better to have some other mechanism for managing bounties and only require a DAO members signature on the distribution of the funds?","lukassafe#0",""
"2022-05-18,05:03:07","Germán | Safe","#9666","Hi! I'm having some difficulties understanding your question. What do you mean by ""the minimal amount of Gnosis Safes you would need""?","riite.#0",""
"2022-05-18,12:45:32","lukassafe","#0","I think it might reduce some of the friction, yes. However, with your approach you could potentially have a third-party such as an arbitrator decide if a bounty was valid or not. So depends a bit where you'd like to take this.","Giganticus#1960",""
"2022-05-18,15:16:42","riite.","#0","Just a mobile multisig where I could prompt the other signers to sign.","Germán | Safe#9666",""
"2022-05-18,17:12:04","Giganticus","#1960","A third party arbitrator could work but then there is the issue of trust with that third party. Is there an existing project with trusted third party arbitration? The main goal for this project is to provide public entities with limited funding like parks or art installations a way to collect fees or donations like through a QR code linked to a smart contract. The bounty portion would enable them to utilize the funding they receive to pay for staffing or other necessities. Trusted arbitrage could work but adds another variable for resource constrained entities. The arbitrage could be implemented in a future iteration with a trusted community based component.","lukassafe#0",""
"2022-05-19,14:00:23","jorge_selva","#0","I can't think of a third party arbitrator used in a similar scenario, but it's an interesting concept. Especially for resource-constrained organizations if you can figure out the mechanism for the community to serve as the trusted party.","Giganticus#1960",""
"2022-05-20,20:06:29","mach3e","#0","Can anyone help me with gnosis conditional-tokens boilerplate?","",""
"2022-05-21,17:26:25","joelcodes","#0","Are there any guides on building a gnosis integration ?","",""
"2022-05-22,13:45:07","coolt1","#0","Hello, anyone know how to get around the verifier on etherscan including dependencies? can't seem to verify my byte code even though it's right there","",""
"2022-05-22,14:55:43","mikhailmv","#0","unfortunately it's out of scope of the gnosis safe project, you can post your question and we might help you but we haven't worked with conditional tokens ourselves","mach3e#0",""
"2022-05-22,14:56:03","mikhailmv","#0","do you mean gnosis safe or?","joelcodes#0",""
"2022-05-22,14:56:36","mikhailmv","#0","how do you verify it? I believe there are plugins available for hardhat/truffle etc","coolt1#0",""
"2022-05-22,15:19:05","joelcodes","#0","Yup, the multi sig.","mikhailmv#0",""
"2022-05-22,18:02:43","mikhailmv","#0","I don't think there's a sophisticated guide, only a description of what can be done with modules and examples https://docs.gnosis-safe.io/contracts/modules-1","joelcodes#0",""
"2022-05-22,18:04:33","mikhailmv","#0","This is for integrations on the chain layer, but we also have other layers such as infrastructure and UI","",""
"2022-05-25,07:41:10","the_eric","#0","<@571753158326616093> , do you mind if I send you a DM?","mikhailmv#0",""
"2022-05-25,07:43:54","mikhailmv","#0","no","the_eric#0",""
"2022-05-25,07:44:00","mikhailmv","#0","add me as a friend first ser","",""
"2022-05-25,07:45:48","the_eric","#0","Done 🙂","mikhailmv#0",""
"2022-05-25,07:57:14","mikhailmv","#0","waiting for dm ser","the_eric#0",""
"2022-05-31,00:35:37","awliang","#0","","","https://cdn.discordapp.com/attachments/957997786270408724/981053315200712764/unknown.png"
"2022-06-16,23:54:52","awliang","#0","Hello and welcome to the <#957997786270408724> channel <:nfteth:822186186016948314> 

Feel free to reach out to the Gnosis Safe Team at any point with your questions! 

Just giving you all a quick snapshot for you to get quickly acquainted!


👀 **ABOUT** 
**Gnosis Safe** is the most trusted platform to manage digital assets on Ethereum and other leading protocols including Avalanche, Arbitrum, Gnosis Chain, Polygon, and more. Gnosis Safe’s mission is to build a better usability and security standard of web3 and protect all user assets while still making them accessible and usable.


🏆 **PRIZE OVERVIEW **

🃏 Wild Card – Best project on top of Gnosis Safe
🥇1st: $3,000
🥈 2nd: $1,250
🥉 3rd: $750

♉️ Best use of the Zodiac Roles Modifier on Gnosis Safe
🥇1st: $3,000
🥈 2nd: $1,250
🥉 3rd: $750


**↓ Full Prize Breakdown Here ↓ **
https://ny.ethglobal.com/prizes/


🚀 **WORKSHOP** 
**Safe modding 101: Create your own Safe module**
w/ Germán Martínez


🔗 **IMPORTANT LINKS**
https://gnosis-safe.io/
https://gnosis-safe.io/app/welcome","",""
"2022-06-23,07:55:25","sjdthree","#0","Is the workshop posted above scheduled? Thx.","",""
"2022-06-24,21:02:18","awliang","#0","It's at 10:00pm in Room 1 (2nd floor)!","sjdthree#0",""
"2022-06-24,21:19:10","sjdthree","#0","Thank you!","awliang#0",""
"2022-06-24,21:20:44","jomoormann","#4422","<@750769034965942454>","jorge_selva#0",""
"2022-06-24,23:00:46","Germán | Safe","#9666","Hi everyone! Here there are the slides used during the workshop. Feel free to come to our booth, we will be here tonight and during the weekend to help and give you support on your projects! https://docs.google.com/presentation/d/15dPwGO7l8-BGWddC_Ko7o_2E1gM_3yUDOZEWcMzZ18k/edit?usp=sharing","",""
"2022-06-25,11:44:14","0xheavydev","#0","https://reality.eth.link/app/template-generator/ cant seem to load the template generator. Anyone else have that problem?","",""
"2022-06-25,11:47:35","0xheavydev","#0","now it works, never mind me..","",""
"2022-06-25,14:39:09","groot32","#0","when safe signatures are collected off chain, are they stored somewhere / can they be viewed onchain?","",""
"2022-06-25,14:42:00","seeinplays","#0","hi, is there someone here who can help me with creating. gnosis safe using wallet connect?","",""
"2022-06-25,14:52:55","Germán | Safe","#9666","We use the Safe Transaction Service. Transactions and signatures are stored there off-chain and they are not visible onchain until they are executed","groot32#0",""
"2022-06-25,14:53:47","Germán | Safe","#9666","Hi Xian, we are at the booth if you want to come by. Otherwise I can go wherever you are. What is the issue you are experiencing?","seeinplays#0",""
"2022-06-25,17:17:20","iBOriginalDesi","#8112","Hey seeing this error when trying to compile the sample gnosis safe app: https://github.com/safe-global/safe-apps-sdk/tree/master/packages/cra-template-safe-app","","https://cdn.discordapp.com/attachments/957997786270408724/990365100370190409/message.txt"
"2022-06-25,17:17:57","iBOriginalDesi","#8112","Similar to this open issue: https://github.com/safe-global/safe-apps-sdk/issues/319","",""
"2022-06-25,20:34:42","dips1994","#0","Anyone have experience creating modules? Not sure on how to execute a simple transaction","",""
"2022-06-26,00:04:27","Germán | Safe","#9666","We are going back to the venue","",""
"2022-06-26,00:18:41","Germán | Safe","#9666","We are back","",""
"2022-06-26,09:28:47","defivas","#0","Hey there, we've submitted Velvet.Capital - building a DeFi protocol that helps people & institutions create tokenized index funds, portfolios & other financial products with additional yield and using Gnosis to create custom vaults integrated with DEXes and Yield farming for each of the strategies. Please check us out 🙂","",""
"2022-06-26,10:42:31","defivas","#0","Gnosis safe link address: https://polygonscan.com/address/0xC70F486805a7B04867AcF0f72154C7443FD0ca01","",""
"2022-11-21,12:52:14","awliang","#0","","","https://cdn.discordapp.com/attachments/957997786270408724/1044309280460902550/unknown.png"
"2022-11-28,05:40:09","awliang","#0","Hello and welcome to the <#957997786270408724> channel <:nfteth:822186186016948314> 

Feel free to reach out to the Safe Team at any point with your questions!


👀 **ABOUT** 
**Safe** is the most trusted platform to manage digital assets and secures >$40 Billion in assets today. With its flagship web and mobile interfaces and expanding ecosystem, Safe is on a mission to unlock digital ownership for everyone in web3 including DAOs, enterprises, retail or institutional users by establishing a universal standard for custody of digital assets, data and identity with smart contract-based accounts.


🏆 **PRIZE OVERVIEW **

🥇 Best project on top of Safe - $10,000
Read more about the bounty: https://gnosis-safe.notion.site/Safe-ETHIndia-Bounties-Resources-and-more-9a1f8917709a4e919231f3d2d13bc7f6

**↓ Full Prize Breakdown Here ↓ **
https://ethglobal.com/events/ethindia2022/prizes


🚀 **WORKSHOP**
**Safe Core SDK: Managing modules and transaction guards**
Time: 05:00 PM IST – Dec 02, 2022
Location: Workshop Room 3


🔗 **IMPORTANT LINKS**
https://www.notion.so/gnosis-safe/Safe-Hackathon-Success-Guide-26ccbd7263ab44808d8f00106f35c2d7#890b26dd741e4a3b93b95f7964b1dbce","",""
"2022-12-01,13:09:42","arunavabarua","#0","Hello,","",""
"2022-12-01,13:10:28","arunavabarua","#0","Can we create a safe in mumbai testnet? Or is it required for polygon mainnet only?","",""
"2022-12-02,15:16:41","Germán | Safe","#9666","Hello <@754319981612892190>! yes, the Safe proxy factory is deployed in Mumbai, but is just not accessible via our web UI, you would have to use the SDK or a direct interaction with the contracts","arunavabarua#0",""
"2022-12-02,16:44:26",".livingrock","#0","I can help","dips1994#0",""
"2022-12-03,00:23:15","satwikkansal","#0","Hello, is there someone from Safe team around in the venue, we need to discuss a technical thing 😅","",""
"2022-12-03,01:51:15","Germán | Safe","#9666","Hello, we are at the booth. Feel free to come 🙂","satwikkansal#0",""
"2022-12-03,05:31:04","0xrishabh","#0","<@372424005216370689> Can you share the slide link plz?","Germán | Safe#9666",""
"2022-12-03,06:10:11","taijusanagi","#0","Hi, I want to get technical support. 
What we want to do is create a Safe and Account Abstraction module. Now I can deploy Safe with Safe SDK and try to integrate a custom module on it.

So the question is how we can add the module on the Safe, actual user flow for it.

Is it like 
A.create own implementation contract and specify it when deploy safe, 
B. or deploy safe first, then add module on it?","",""
"2022-12-03,08:43:53","Germán | Safe","#9666","Https://tinyurl.com/safe-ethindia-workshop","0xrishabh#0",""
"2022-12-03,09:44:06","Germán | Safe","#9666","Hi! Both options are possible. I suggest option A for gas efficiency purposes. When calling the method ""setup"" right before a Safe is deployed you can use the parameter ""to"" and ""data"", where to is the Safe address and data is the encoding of the method to set up the module.

Check it here:
https://github.com/safe-global/safe-contracts/blob/main/contracts/GnosisSafe.sol#L89","taijusanagi#0",""
"2022-12-03,12:57:41","taijusanagi","#0","Thank you so much! I check it!

I have own plugin, and for this hackathon, I try to minimise the setup cost for the simple demo","Germán | Safe#9666",""
"2022-12-03,14:57:14","levertz_","#0","Hey, anyone from the safe team here?","",""
"2022-12-03,14:57:27","levertz_","#0","or any team that got a safe app to work?","",""
"2022-12-03,15:05:06","taijusanagi","#0","I finally made the Account Abstraction Tx with Safe...! It took me a lot of time to figure out how to do it..!","",""
"2022-12-03,15:11:36","Germán | Safe","#9666","Hi Lennard! Not in the venue but can try to help. Are you getting a message error when adding the custom app? Something related with the manifest.json?
If that is the case, when trying to add a custom app pointing to you localhost URL, there is a workaround (that can be fixed later in time): open any existing Safe App, go to the url and replace the last param in the URL with your own localhost URL. That should load it correctly","levertz_#0",""
"2022-12-03,15:49:30","levertz_","#0","Hey German!
I wasn't able to use the Safe Apps Provider an convert my existing project into a Safe app, so I created a new project using CRA template (https://github.com/safe-global/safe-apps-sdk/tree/master/packages/cra-template-safe-app). However, even this one triggers the error ""The app doesn't support Safe App functionality"" when adding it to the custom safe apps. I am not sure if there is anything specific you could help me with remotely tbh ..","",""
"2022-12-03,15:51:44","levertz_","#0","That might also just be the network connection in here, hard to say","",""
"2022-12-03,15:54:59","Germán | Safe","#9666","Have you tried the workaround?","levertz_#0",""
"2022-12-03,15:55:25","levertz_","#0","Which workaround?","",""
"2022-12-03,15:56:48","Germán | Safe","#9666","When were you getting the error message? When installing the project, building it, running it, or adding a custom app into the web UI marketplace?","",""
"2022-12-03,16:20:52","levertz_","#0","The one mentioned above is when adding it to the UI","",""
"2022-12-03,16:23:40","Germán | Safe","#9666","In that case, can you try to edit the URL like this?","",""
"2022-12-03,16:28:02","levertz_","#0","just saw that edit, will try that!","",""
"2022-12-03,19:00:11","taijusanagi","#0","We are now implementing Polygon ID integration with Safe AA wallet, I want polygon Mumbai Safe app interface. Is it available??","",""
"2022-12-03,19:39:00","supernovahs","#0","Hey <@372424005216370689>","Germán | Safe#9666",""
"2022-12-03,19:39:21","supernovahs","#0","I am trying to change the owner of a safe using modules","",""
"2022-12-03,19:39:25","supernovahs","#0","But it is failing","",""
"2022-12-03,19:40:24","supernovahs","#0","` function ReplaceSigner(address _safe,address _new,address _old,address _previous,Enum.Operation operation) public {
        bytes memory data = abi.encodeWithSignature(""function swapOwner(address,address,address)"",_previous,_old,_new);
        require(GnosisSafe(_safe).execTransactionFromModule(_safe,0,data,operation));
    }
`","",""
"2022-12-03,19:40:26","supernovahs","#0","DOing this","",""
"2022-12-03,19:40:36","supernovahs","#0","What am I doing wrong?","",""
"2022-12-03,19:42:38","supernovahs","#0","IS this code right?","",""
"2022-12-03,20:28:15","Germán | Safe","#9666","Gm <@531244382905565195>, although the Safe contracts are deployed on Mumbai, it is not included in the list of networks that are supported by the web UI","taijusanagi#0",""
"2022-12-03,20:30:44","Germán | Safe","#9666","Gm <@754635464111030432>, are you getting a specific error when executing that transaction?","supernovahs#0",""
"2022-12-03,20:32:30","supernovahs","#0","It's just reverting  , execution reverted","Germán | Safe#9666",""
"2022-12-03,20:32:36","supernovahs","#0","https://goerli.etherscan.io/tx/0x3164ae036af883e6f1439bd5876ddb59e8fcec7f68938ef99a873b79af750df8","",""
"2022-12-03,20:32:58","supernovahs","#0","I am using ENUm as call","",""
"2022-12-03,20:33:15","supernovahs","#0","tried with delegate also","",""
"2022-12-03,20:39:48","supernovahs","#0","Any hints?","",""
"2022-12-03,20:39:56","supernovahs","#0","What could be wrong?","",""
"2022-12-03,20:40:18","supernovahs","#0","Maybe the prev Address?","",""
"2022-12-03,20:42:24","Germán | Safe","#9666","Are you taking into account that the order of the signers in your function is different than the order of the signers in execTransactionGromModule?","",""
"2022-12-03,20:50:41","Germán | Safe","#9666","Have you tried replacing operation in execTransactionFromModule with Enum.Operation.Call to see it it works?","",""
"2022-12-03,20:53:14","Germán | Safe","#9666","Your method name starts with an uppercase letter, are you calling it correctly? And is the Safe module enabled in the Safe?","",""
"2022-12-03,21:19:32","Germán | Safe","#9666","<@754635464111030432> you are using your own custom factory to deploy thar Safe, right? (Not related with the issue)","supernovahs#0",""
"2022-12-03,21:21:09","supernovahs","#0","It worked","Germán | Safe#9666",""
"2022-12-03,21:21:43","supernovahs","#0","Thorough the website","Germán | Safe#9666",""
"2023-02-09,06:26:43","awliang","#0","","","https://cdn.discordapp.com/attachments/957997786270408724/1073203288025071667/722D3D21-CF7E-47A6-A893-51380D4055D1_4_5005_c.png"
"2023-04-04,17:02:29","awliang","#0","Hello and welcome to the <#957997786270408724> channel <:nfteth:822186186016948314>

Feel free to reach out to the Safe Team at any point with your questions!

👀 **ABOUT**
**Safe** makes it easy for anyone to make and use smart contract accounts on the blockchain.


🏆 **PRIZE OVERVIEW**

💻 User Experience (aka Best “Mom Wallet"") - $2,000
🧰 Protocol Kit - $2,000
✅ Auth Kit - $2,000
💳 Onramp Kit - $2,000
🏃🏻‍♀️ Relay Kit - $2,000


**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/tokyo/prizes


🚀 **WORKSHOP**
Build a Group Wallet to Buy things with Frens using Safe {Core} Account Abstraction SDK
Time: 6:30 PM JST – Apr 14, 2023
Location: 5th Floor | Workshop Room 1


🔗 **IMPORTANT LINKS**
https://docs.safe.global/
https://www.notion.so/Safe-Hackathon-Success-Guide-26ccbd7263ab44808d8f00106f35c2d7
https://www.notion.so/Safe-Hackathon-Success-Guide-26ccbd7263ab44808d8f00106f35c2d7","",""
"2023-04-13,03:09:59","midori9914","#0","hi Safe team, are you in Hacker cafe today? is there any support for iOS? or SDK /API I could use?","",""
"2023-04-14,00:11:26","couscous4304","#0","Hi German, I'd also like to know how can I use Safe with mumbai testnet. 
According to https://docs.safe.global/learn/safe-core/safe-core-account-abstraction-sdk/protocol-kit#initialize-the-safe-api-kit, there is no mumbai service url. I wish you can help us. 🙏","Germán | Safe#9666",""
"2023-04-14,06:56:07","bluewhiteorange","#0","Can the Safe wallet be utilized through WalletConnect on Huddle01, for example?","",""
"2023-04-14,20:50:16","bluewhiteorange","#0","anyone here?","",""
"2023-04-14,20:52:47","bluewhiteorange","#0","I get an error when trying to start this: https://github.com/safe-global/safe-core-sdk/tree/main/packages/auth-kit/example","",""
"2023-04-14,20:53:03","bluewhiteorange","#0","```
9:32:36 › yarn start
yarn run v1.22.19
$ vite
error when starting dev server:
Error: Failed to resolve entry for package ""@safe-global/protocol-kit"". The package may have incorrect main/module/exports specified in its package.json.
```","",""
"2023-04-14,20:53:14","bluewhiteorange","#0","any reason why this may be occurring?","",""
"2023-04-14,22:47:03","finnsuzuki1 | Safe","#9328","Could you please check in the node_modules folder if the exports is correct and if it’s not patch it to point to the correct file?","bluewhiteorange#0",""
"2023-04-14,22:47:17","finnsuzuki1 | Safe","#9328","We will also forward this to the team maintaining the package","",""
"2023-04-15,09:03:24","berkingurcan","#0","Hi, is there anyone from Safe team in area?","",""
"2023-04-15,10:22:00","rtree","#0","I am also happy if I could talk someone... I would like to ask about SDK..","",""
"2023-04-15,10:32:38","rtree","#0","Are SDKs distributed in javascript file? It will be happy that I could use it embedded using <script src= \.","",""
"2023-04-15,10:34:44","rtree","#0","protocol-kit and api-kit and safe-core-sdk ..","",""
"2023-04-15,11:02:08","rtree","#0","Thanks. Mentor has broke my blocking.","",""
"2023-04-15,15:29:24","aliabdilah","#0","Hi, my implementation of safe auth-kit produces this error when trying to connect to metamask. Any clue?","","https://cdn.discordapp.com/attachments/957997786270408724/1096879973513564261/Screenshot_2023-04-16_at_04.16.07.png"
"2023-04-15,15:55:33","hackwithzach","#0","Is anyone from the Safe team up? 😊","",""
"2023-04-15,19:41:49","lukassafe","#0","<@100812595329519616> <@843590451348111420> <@846741144095686676> Were you able to resolve your issues?","hackwithzach#0、berkingurcan#0、aliabdilah#0",""
"2023-04-15,19:46:11","hackwithzach","#0","Almost, would love some last minute help if you’re free 😊","",""
"2023-04-15,20:13:22","lukassafe","#0","<@100812595329519616> I am just on the way to the venue now, but there's someone at the booth to support this morning.","hackwithzach#0",""
"2023-04-15,20:20:24","tomiwa1a","#0","Hey, <@100812595329519616> I'm free to help 🙂 You can ask it here or come to the booth.","hackwithzach#0",""
"2023-04-15,22:36:56","tomiwa1a","#0","Please fill out this feedback form if you built on Safe during this hackathon:

https://docs.google.com/forms/d/e/1FAIpQLSdXBwcESvvMoaAkseKBvji_D0CX7awwWxirD0rFqwspiNeKfg/viewform?usp=sf_link","",""
"2023-04-16,02:58:40","bluewhiteorange","#0","English 🇬🇧?","tomiwa1a#0",""
"2023-04-17,23:03:05","journeywith.eth","#0","<@642700007849590785> <@604035324506669059> <@1048935659999596554>","tomiwa1a#0、finnsuzuki1 | Safe#9328、lukassafe#0",""
"2023-04-18,20:52:52","hackwithzach","#0","Is there a safe developer telegram or discord 😊","",""
"2023-04-19,11:25:46","finnsuzuki1 | Safe","#9328","There is a safe builders group if you plan to continue build on Safe 🙂","hackwithzach#0",""
"2023-05-01,14:20:46","awliang","#0","","","https://cdn.discordapp.com/attachments/957997786270408724/1102660907252842566/Viewable_on_TV.png"
