Date,Username,User tag,Content,Mentions,link
"2023-03-06,02:25:01","awliang","#0","Hello and welcome to the <#981714727254257664> channel <:nfteth:822186186016948314>

Feel free to reach out to the Gnosis Chain Team at any point with your questions!


👀 **ABOUT**
**Gnosis Chain** is a highly decentralized EVM blockchain designed for fast and inexpensive transactions, scalability, community, and sustainable growth. The chain uses a unique dual-token model; xDai is a stable token used for transactions, payments, and fees, while GNO is used to secure the network through governance and staking.

🏆 **PRIZE OVERVIEW**

**Most innovative dApps on Gnosis Chain:**

🥇 Gold Prize: $8,000
🚀 Silver prize: $6,000
🤝 Bronze prizes (2 winners): $3,000

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/scaling2023/prizes


🔗 **IMPORTANT LINKS**
Main Docs: https://docs.gnosischain.com/
Developer Resources: https://docs.gnosischain.com/developers
Gnosis Chain Request for Projects https://bit.ly/Gnosis-Chain-RFP
Gnosis Builders Resources https://github.com/Gnosis-Builders/Resources
xDai Faucet: https://gnosisfaucet.com/
Twitter: https://twitter.com/gnosischain
Discord: https://discord.gg/gnosischain
Telegram Builders Community: https://t.me/GnosisBuildersCommunity","",""
"2023-03-09,11:27:15","pumpedlunch","#0","Hey, we’re looking to build an AA project on one of the sponsor L2s. Does gnosis chain have any native AA features or will the infrastructure for ERC4337 be built out on gnosis chain?","",""
"2023-03-10,01:29:37","sandgorgon","#0","hi. we are planning to build a devtool for gnosis AA - it will allow integration of gnosis AA into native mobile apps (android and ios). kind of like hardhat-for-native-mobile-gnosis. 

im looking for help and interest in this. especially if u understand hardhat internals.","",""
"2023-03-10,08:25:49",".0xvaibhav","#0","Does Gnosis just changed their prize distribution?","",""
"2023-03-10,11:13:01","awliang","#0","Yes, they did 🙂

New prizes are:

**Most innovative dApps on Gnosis Chain:**
🥇 Gold Prize: $8,000
🚀 Silver prize: $6,000
🤝 Bronze prizes (2 winners): $3,000",".0xvaibhav#0",""
"2023-03-10,12:34:23","ozwalds","#0","did they go up or down ?","",""
"2023-03-10,13:41:50","awliang","#0","It's the same total prize amount","ozwalds#0",""
"2023-03-10,17:04:31","nick_w3","#0","Hey folks ! I was wandering if there is any example of this repository : https://github.com/gnosis/zodiac-module-bridge/blob/main/docs/setup_guide.md .  How we suppose to bridge and make  an account to interact with another chain multisig-avatar ? We should use the bridge service that we want like connext ?","",""
"2023-03-10,17:05:11","nick_w3","#0","And can u coordinate me and my team about what useCases we can build around that module ? Thanks","",""
"2023-03-11,02:06:26",".0xvaibhav","#0","So the only requirement now is that we deploy on gnosis chain?","awliang#0",""
"2023-03-11,09:14:22","visualizedturkey","#0","hi everyone I am having issues verifying my contract using https://blockscout.com/gnosis/chiado when I try to verify my contract I always receive ""No contract could be verified with provided data"" even though I succesfully deployed my contract could someone help me with my issue?","",""
"2023-03-11,09:18:29","visualizedturkey","#0","I should also point out I tried verification with ""Via flattened source code"" option","",""
"2023-03-11,13:10:16","0xkamal7","#0","Not really, now its all came down to innovation 🤔",".0xvaibhav#0",""
"2023-03-13,08:08:43","rohit.zoro","#0","@here was building a dev setup that will spin up ethereum node and gnosis node locally and on scale on kubernetes cluster for better development experience of developers on the chain. Would like to gather some requirements from the Gnosis team itself","",""
"2023-03-13,23:00:12","fm_dfmlab","#0","Hello @here
I’m Femi from team Hardora 
We are building Hardora Oracle a decentralized, mobile-first, hardware-enabled, compute-enabled oracle for off-chain data computation, such as verifiable true random number generation on gnosis-chain
Our goal is to make more off-chain data and computation available for DApps running on gnosis-chain😊","",""
"2023-03-14,08:54:10","visualizedturkey","#0","Hi everyone I am Timotej from team Grimoire, I have an issue deploying to chiado testnet chain, I verified my contract on sourcify website however it seems that blockscout still thinks its unverified, I tried using sourcify option on blockscout by adding the same files that worked on sourcify but it throws an error, what could be the issue?","",""
"2023-03-15,02:19:54","0xkamal7","#0","Hey nick, still building on this ?","nick_w3#0",""
"2023-03-15,02:23:53","nick_w3","#0","Yep we still!","0xkamal7#0",""
"2023-03-15,02:24:37","nick_w3","#0","But still I haven’t understood the bridge module quite a lot","",""
"2023-03-15,02:31:41","0xkamal7","#0","Happy to chat a bit in the DM 🙂","nick_w3#0",""
"2023-03-15,04:50:34","nick_w3","#0","Send me 🙌","0xkamal7#0",""
"2023-03-15,06:53:21","cecisakura","#0","Hello
My team is looking for a gnosis chain mentor in order to understand better how we can implement it in our project, which is a password manager
How can we access to that feature? 😃","",""
"2023-03-15,09:42:43","hieuho3801","#0","Hi everyone, we just update our resource list. Please feel free to explore and let us know if you have any questions.
Don't forget to join our workshop ""Gnosis Builders 🛠 Building on Gnosis Chain: The What, Why, and Where"" in the next 2 hours  https://www.youtube.com/watch?v=uI9ImZ3Bmlw

Documentation

Main Docs: https://docs.gnosischain.com
Developer Resources: https://docs.gnosischain.com/developers
Gnosis Chain Request for Projects https://bit.ly/Gnosis-Chain-RFP
Gnosis Builders Resources https://github.com/Gnosis-Builders/Resources
xDai Faucet: https://gnosisfaucet.com
Twitter: https://twitter.com/gnosischain
Discord: https://discord.gg/gnosischain
Telegram Builders Community: https://t.me/GnosisBuildersCommunity","",""
"2023-03-15,11:27:24","arredr2","#0","Hey <@&1051797938625597490> ! 👋

Come join us for the **Gnosis Builders 🛠️ Building on Gnosis Chain: The What, Why, and Where workshop *happening now***!

👀**Join on Zoom:**

**https://ethglobal.zoom.us/j/81989848426**

💻**Watch on YouTube:**

**https://www.youtube.com/watch?v=uI9ImZ3Bmlw**","",""
"2023-03-15,13:34:09","ethan88","#1863","our teams are here, happy to answer any questions!","cecisakura#0",""
"2023-03-15,13:35:23","ethan88","#1863","looking forward to seeing Hardora!","fm_dfmlab#0",""
"2023-03-15,16:08:25","arturobx","#0","Hi everyone! Where Can I find more info about the Hashi bridge?","",""
"2023-03-15,18:36:58","dev._n","#0","https://github.com/gnosis/hashi","arturobx#0",""
"2023-03-15,19:06:47","cecisakura","#0","Gnosis","",""
"2023-03-15,20:38:39","ethan88","#1863","https://ethresear.ch/t/hashi-a-principled-approach-to-bridges/14725","arturobx#0",""
"2023-03-16,13:56:32","arturobx","#0","Thanks!","",""
"2023-03-16,15:51:05","mul1sh","#0","Hi frens","",""
"2023-03-16,15:51:35","mul1sh","#0","I really like the presentation from gnosis yesterday and would like to hack something ontop of hashi 🙂","",""
"2023-03-16,15:52:15","mul1sh","#0","So my question is, is hashi deployed somewhere on a testnet so that I can play around with it and understand how it works?","",""
"2023-03-16,20:36:36","ethan88","#1863","Here are the deployed contracts:
0x471c90d7802E438F54c4638f9FF3b96223Fd91d7 -- Hashi on goerli
0xC303dD953928ef4218F0AB8729049bf33Bdc84C8 -- GiriGiriBashi on goerli
0xeFeb149bEAeF362406eC4964AD891C8661396864 -- HeaderStorage on chiado
0xf2c4b937EEd174Ae08A84d568144E8B29B852F57 -- AMBHeaderReporter on chiado
0x871ee6f5DF413E83427Cab46E588F8B3E59474F7 -- AMBAdapter on goerli","mul1sh#0",""
"2023-03-17,06:27:16","0xbaz","#0","Hey Gnosis team - would be super keen to hear about any activity or support for gaming / zk Apps / zkML apps within the Gnosis ecosystem","",""
"2023-03-17,06:27:49","0xbaz","#0","Our project ""Snarky Monsters!"" is a Pokémon-style battle game where offchain interaction with NPCs can be trustlessly attested to onchain","",""
"2023-03-17,06:28:15","0xbaz","#0","One of the things we like about Gnosis is how fast the NPC interactions and proof generation could potentially be","",""
"2023-03-17,06:28:25","0xbaz","#0","For a really slick gameplay loop","",""
"2023-03-17,06:28:34","0xbaz","#0","I'm building it with <@503742597462753297>","goblinoats#0",""
"2023-03-17,06:28:56","0xbaz","#0","We're trying to decide what L1/L2 to build on at the moment","",""
"2023-03-17,06:29:11","0xbaz","#0","👍","",""
"2023-03-17,13:51:08","ethan88","#1863","Hey here is the ecosystem map FYI. There are actually more zk projects & games deploying on Gnosis Chain, for example https://mithraeum.io/ is one I enjoy playing recently.","0xbaz#0","https://cdn.discordapp.com/attachments/981714727254257664/1086345996293918780/ecosystem_map.jpeg"
"2023-03-17,20:58:56","ethan88","#1863","Additional information for your reference. The speed of NPC interactions and proof generation would depend on various factors. As a suggested method, zk-SNARK should be used to enable efficient proof generation through zero-knowledge proof. Some games in our ecosystem also used zkSNARK, e.g., Darkforest, Mithraeum, etc.

Reference: 
1. The core idea here is to use a zk-SNARK (Groth16) to produce a validity proof (which is constant size) and can be efficiently verified on-chain on Gnosis. https://www.ingonyama.com/blogs/bridging-the-multichain-universe-with-zero-knowledge-proofs
2. Gnosis has provided a $600k grant to 0xParc to fund R&D into a zkSNARK-enabled light client, a necessary part of a trust-minimized bridge (see GIP-57 proposal). https://docs.gnosischain.com/bridges/roadmap/#proof-of-deposit-validity-proofs","0xbaz#0",""
"2023-03-18,12:00:40","0xkamal7","#0","Hey <@817812006056493118> creating applications using gnosis-safe comes under the gnosis category right ?","ethan88#1863",""
"2023-03-18,13:04:36","ethan88","#1863","Hey, the criteria is the project has to be deployed on Gnosis Chain","0xkamal7#0",""
"2023-03-18,14:52:35","sandgorgon","#0","anyone from SAFE team here ? 
so we are building a devtool in Flutter to create native mobile apps that use safe to do AA.","",""
"2023-03-18,14:52:59","sandgorgon","#0","your SDK are all in js, so we are translating it to ABI based flows. we are kind of stuck. can someone help us along please ?","",""
"2023-03-18,14:54:35","sandgorgon","#0","this is where we are - https://gist.github.com/sandys/7c2348e5153a8d7dd6eb8bb0a172f7fc","",""
"2023-03-18,14:55:09","sandgorgon","#0","could u just tell us the sequence of ABI calls to create a SAFE without resorting to the js sdk. that should be sufficient. not expecting you to help us with flutter code","",""
"2023-03-18,16:29:32","yikesawjeez","#0","Curious about something conceptual wrt hashi-- is there a hashi-specific chat to hang out in? Basically wondering if allowing a user to choose whether or not to use Hashi for security or speed on a given bridge actually increases security at all for said bridge, or if it just increases the potential attack surface at the end of the day, since ultimately a bad actor could choose ""turn Hashi off"" for an attack if the user-facing side offers the option","",""
"2023-03-18,16:31:20","yikesawjeez","#0","I suspect it's the latter since the risk is on the provider/bridger side rather than the user side i.e. i have to make my bridge more secure overall rather than offering lower security for a cheaper price on a given transaction","",""
"2023-03-18,16:32:23","yikesawjeez","#0","super interesting concept tho so I'd love to just lurk in a chat about it somewhere lol","",""
"2023-03-19,11:06:15","nick_w3","#0","Hey folks i wanted to know more information about the Bridge module from zodiac. Like what useCases can we build on top of it!","",""
"2023-03-19,12:43:06","nick_w3","#0","Also if we are going to create our own module can we use the proxyFactory to create those modules for our users ? Is there anything that we need to take into consideration ?","",""
"2023-03-19,17:33:12","dev._n","#0","You can connect to Safe team using this form! https://bit.ly/gc-safe-intro","sandgorgon#0",""
"2023-03-19,17:49:55","dev._n","#0","Hey, you can read about core benefits and example use cases here: https://zodiac.wiki/index.php/Category:Bridge_Module","nick_w3#0",""
"2023-03-19,18:05:26","dev._n","#0","Gnosis Guild support channel may be able to help with this question! https://discord.gg/gnosisguild","nick_w3#0",""
"2023-03-20,13:27:00","ethan88","#1863","Hey here is the discord channel for Hashi
https://discord.com/channels/502416149343109121/1087277318201950208","yikesawjeez#0",""
"2023-03-20,13:27:43","yikesawjeez","#0","is that in gnosis guild or another discord?","",""
"2023-03-20,19:30:35","ethan88","#1863","It's in the gnosis chain discord","yikesawjeez#0",""
"2023-03-21,05:57:53","0m0t","#0","I'm getting an unexpected """"VM execution error."" when using rpc https://rpc.chiado.gnosis.gateway.fm and https://rpc.chiadochain.net to call (w/o making a tx) an ERC-4337 EntryPoint contract's ```function getSenderAddress(bytes calldata initCode) public {
        revert SenderAddressResult(senderCreator.createSender(initCode));
    }```","",""
"2023-03-21,05:59:37","0m0t","#0","I see `'Reverted 0x6ca7b806000000000000000000000000a8c7617fba7dbe0fdd520ffc0fa023c3f092913e'` but maybe it's not bubbling up properly","",""
"2023-03-21,09:44:43","hieuho3801","#0","Hi could you try with another RPC https://rpc.eu-central-2.gateway.fm/v3/gnosis/archival/chiado from Chiado Testnet RPC URL List (https://chainlist.org/chain/10200)","0m0t#0",""
"2023-03-21,09:54:08","0m0t","#0","I get the same thing (I did try another gateway.fm rpc before too)","hieuho3801#0",""
"2023-03-21,09:55:10","0m0t","#0","On other chains like geth local, Polygon, Optimism, I get a proper revert error with the type","",""
"2023-03-22,01:36:41","holyaustin","#0","pls @sponsor-gnosis-chain i cannot get the faucet delivered to my wallet for deployment and testing. i have explored all faucets on the docs but it not working for me. how do i go about it?","",""
"2023-03-22,10:20:42","dev._n","#0","You were unable to claim from this faucet? https://gnosisfaucet.com","holyaustin#0",""
"2023-03-22,17:22:00","nick_w3","#0","Hey there ! I just wanted to know how much does it cost to deploy a contract on gnosis ? I have 0.014 xDAI and still not able to deploy ….","",""
"2023-03-22,18:08:18","robertointech","#0","Hello. I would like to meet with the gnosis chain team to get feedback on our idea. 🙌🏻 🚀","",""
"2023-03-22,22:50:17","ethan88","#1863","Hey please DM me your Telegram handle I'll connect you with the team","robertointech#0",""
"2023-03-23,01:14:35","sandgorgon","#0","i filled the form. have not heard from them. is there any way to get developer help here ? i think this is a very small thing for any gnosis safe developer to answer...and we are really stuck here 😦","dev._n#0",""
"2023-03-23,01:23:57","ethan88","#1863","Hi, the gas fee depends on the complexity of the contract, network congestion etc.
Please check the gas tracker
https://gnosisscan.io/gastracker

You can claim 0.01 xdai on official faucet https://gnosisfaucet.com/
Or you can try deploy on Chiado to estimate gas fee
Please let us know if above doesn't work","nick_w3#0",""
"2023-03-23,03:56:00","nick_w3","#0","Ok thanks I will test it out","",""
"2023-03-23,05:48:22","ethan88","#1863","Hey! Gnosis Safe team is not here so probably the fastest way is to go to Safe discord, there’s a dev-support channel

https://chat.safe.global/","sandgorgon#0",""
"2023-03-23,07:45:20","fabriziogianni7","#0","hey guys,  I would to talk with you about some project. can you reach out?","",""
"2023-03-23,10:34:04","ethan88","#1863","GM, you can DM me","fabriziogianni7#0",""
"2023-03-23,10:37:13","fabriziogianni7","#0","sent friend req","ethan88#1863",""
"2023-03-23,23:04:08","askcasmir","#0","anyone have anymore xDAI the faucet wont give me any until Sat and I need to deploy a contract on Gnosis chain for The Graph?","",""
"2023-03-23,23:04:28","askcasmir","#0","0x81D9069957Bfbd6fb29C3b0686Ce78397FF3E009","",""
"2023-03-23,23:04:40","askcasmir","#0","I need .0067","",""
"2023-03-24,05:32:43","gabrielaxy.eth","#0","Hey I need some xDAI on Chiado Testnet to deploy my contract, please fund me
0x0429A2Da7884CA14E53142988D5845952fE4DF6a","",""
"2023-03-24,06:24:46","kenilshah","#0","Hey i need some xDAI Chiado faucet on address 0x9f765ac659C20B4586490d72A7866B7F69B2be98","",""
"2023-03-24,08:17:20","hieuho3801","#0","Sent 0.1 xDAI on Chiado Testnet via your wallet. https://blockscout.com/gnosis/chiado/tx/0xd109805b490f47d96e544799f837ca3e149dbcaaac56001335848dbe12c9cee0
You can also claim 1 xDAI on Chiado Testnet and 0.01 xDAI on Gnosis Chain via https://gnosisfaucet.com/","gabrielaxy.eth#0",""
"2023-03-24,08:17:34","gabrielaxy.eth","#0","Thank you","hieuho3801#0",""
"2023-03-24,08:17:49","hieuho3801","#0","Sent 0.1 xDAI on Chiado Testnet via your wallet. 
https://blockscout.com/gnosis/chiado/tx/0x8ce7c5b9d9512f0b61066d835f702b6154c802dfb10954ac84593297538086ee
You can also claim 1 xDAI on Chiado Testnet and 0.01 xDAI on Gnosis Chain via https://gnosisfaucet.com/","kenilshah#0",""
"2023-03-24,08:43:19","hieuho3801","#0","Sent 0.007 xDAI on Gnosis Chain via your wallet.
https://gnosisscan.io/tx/0x62bd41a373c4c7ccd2f57dcd676bc4ba1cd3d29dd08054a4bba0b5b8cb1a94e0","askcasmir#0",""
"2023-03-24,13:05:08","isracts","#0","Hello there! Got some doubts regarding the submit for gnosis","",""
"2023-03-24,13:24:55","juliomcruz","#0","Tokens please: 0xc2564e41B7F5Cb66d2d99466450CfebcE9e8228f","",""
"2023-03-24,13:25:32","noro9954","#0","Hey, is there a simple RPC URL provider for chiado testnet ?","",""
"2023-03-24,19:41:10","hieuho3801","#0","Hi, you can try one of these RPC URL providers for chiado testnet 
https://rpc.chiadochain.net
https://rpc.chiado.gnosis.gateway.fm
https://rpc.eu-central-2.gateway.fm/v3/gnosis/archival/chiado","noro9954#0",""
