Date,Username,User tag,Content,Mentions,link
"2022-09-12,03:26:37","sirpush","#0","Hey all. i'm trying to verify the gnosis chain blockhash, by computing the rlp of the header fields and hashing it.
The same method i've used for 3 different blockchains and it works fine, but i'm unable to reach the correct blockhash on gnosis.
Any ideas?","",""
"2022-09-12,18:37:12","Gimlu","#7305","I'm guessing those blockchains use a different consensus containing slightly different block headers.","sirpush#0",""
"2022-09-13,06:34:09","sirpush","#0","<@751614148927815793> the way blockheaders hash are calculated is supposed to be sort of universal, otherwise the client code ie nethermind etc that produces the blockhash has to be customized.
I couldnt find anywhere that gnosis chain uses customized code, but rather just the default clients","Gimlu#7305",""
"2022-09-14,04:36:11","Praise Bot","#9657","**❌ Praise Restricted**
Praise not allowed in this channel.
To praise, use the following channels - <#920642136272166972>","",""
"2022-09-15,05:31:34","Gimlu","#7305","For example a PoW blockchain may not have header fields for validator signature, while a PoS blockchain may have that field.
> I couldnt find anywhere that gnosis chain uses customized code, but rather just the default clients
I didn't state otherwise.","sirpush#0",""
"2022-09-15,17:09:33","nachobritos","#0","Hey everyone is there any channel for CirclesUBI to see if we can integrate as currency on Yubiai?","",""
"2022-09-17,04:03:28","ethpow","#0","any one from the security team?","",""
"2022-09-17,20:24:40","doshtech","#0","im not from the security team but i can relay a message. I have gone ahead and added you as a friend dm me","ethpow#0",""
"2022-09-18,10:22:20","_squidz_","#0","Is this a problem? https://twitter.com/EthereumPoW/status/1571445910290468864","",""
"2022-09-19,08:29:55","doshtech","#0","check reply from Martin https://discord.com/channels/502416149343109121/909861711803191296/1021076456476000256","_squidz_#0",""
"2022-09-19,10:02:24","tintinthong","#0","Where is the code for the  https://blockscout.com/xdai/mainnet/api/v1/gas-price-oracle","",""
"2022-09-19,10:02:42","tintinthong","#0","Does it take into account EIP1559 (baseGas + priorityFees)??","",""
"2022-09-19,10:23:50","_squidz_","#0","I saw his reply. Seemed to calm everything down after that 🧘‍♂️","",""
"2022-09-19,16:13:14","0xtangle","#0","Hey all! Just want to make sure I am in the right place in the docs for RPCs and Testnet. 

https://docs.gnosischain.com/tools/rpc

Chiado Testnet
https://rpc-chiado.gnosistestnet.com

Trying to put together all the info for some devs","",""
"2022-09-19,16:14:18","0xtangle","#0","Also wondering how to get a good amount of testnet tokens, and whats the best way to go about that","",""
"2022-09-20,01:46:28","doshtech","#0","you can get some testnet tokens from the official faucet here https://gnosisfaucet.com/","0xtangle#0",""
"2022-09-20,01:48:33","0xtangle","#0","I’d be looking for a massive amount for protocol testing not just a small test deployment.","",""
"2022-09-20,02:18:05","doshtech","#0","just acquired a few, send me address in dm will send you","0xtangle#0",""
"2022-09-21,05:06:46",".bitwiz","#0","Hello Frens! 👋  Is there already a ERC2771 compliant gasless/meta tx infrastructure on Gnosis Main/Testnet? I cannot find anything on https://docs.opengsn.org/ And google leads me to https://developers.gnosischain.com/for-developers/developer-resources/meta-transactions/gas-station-network but this just refers to the new docs, where I don't find any hints.","",""
"2022-09-22,07:33:50","shalzzj","#0","Hi, I'm unable to deploy a contract on the chiado testnet with foundary","",""
"2022-09-22,07:34:13","shalzzj","#0","I get the error:
```

Error:
custom error: EIP-1559 not activated


```","",""
"2022-09-22,07:58:56","alebanzas","#0","Yes, Chiado is being re-deployed including EIP 1559 and this new chiado will become the long term testnet. Unfortunately, for now in this error case, we will need to look for a workaround","",""
"2022-09-22,18:17:23","0xtangle","#0","Any ball park on timeline for Chiado re-deployment?","alebanzas#0",""
"2022-09-28,13:25:47",".explory","#0","Hi guys,
Can you please advise if it is possible to get mnemonic and keys without CLI interaction?
https://github.com/gnosischain/validator-data-generator
I am looking for non interaction way of doing this if possible please.","",""
"2022-09-28,16:37:17","alebanzas","#0","Hi <@966766823095795733> , can you elaborate on the “non interaction way”? If you are looking for an easy way: https://github.com/alexpeterson91/wagyu-key-gen/releases/tag/v0.1.1-beta",".explory#0",""
"2022-09-30,02:01:00","shalzzj","#0","chaido rpc seems down:","",""
"2022-09-30,02:05:12","shalzzj","#0","Oh, I see the rpc url changed","",""
"2022-10-01,05:39:53","andreus","#5660","Hi, is there a Goerli-Gnosis AMB deployment?","",""
"2022-10-02,07:11:44","alebanzas","#0","Chiado <> Goerli bridge will be deployed next week","",""
"2022-10-02,11:34:14","andreus","#5660","The graph does not support Chiado, right? Not big problem I guess since I could use Chiado as intermediary between Goerli and Gnosis","",""
"2022-10-07,07:33:42","surfingnerd","#0","Hello, i found a minor Issue or Confusion in the Contracts. But there is no Issue tracking on Github.
The function ""RemoveMyPool"" does allow to remove a pool even if it is an active validator  during the Epoch. 
While other logics like Withdrawal, they do it right and   add the Pool to the ""_poolsToBeRemoved"" data storage, and it is then removed from the Pools during the RNG for the next validatorset. Or dit i miss something ?","",""
"2022-10-09,05:49:30","plato-gnosis","#5517","Hey - this is an interesting issue. Can I trouble you to open a ticket in <#1011635135206137927> and our team will follow up?","surfingnerd#0",""
"2022-10-09,05:53:09","surfingnerd","#0","yeah i have created one, Ticket 0059.","plato-gnosis#5517",""
"2022-10-11,21:08:31","robim.","#0","Hello!

I have a custom token in the Gnosis Chain. 

I wanna bridge it. What options do I hace?

Thanks for your time","",""
"2022-10-12,08:01:11","alebanzas","#0","Had you tried the omnibridge?","",""
"2022-10-12,22:29:37","robim.","#0","Too high fees. Why happen this? They use mint-lock model for bridge?","alebanzas#0",""
"2022-10-13,03:48:24","doshtech","#0","all custom tokens must use the omni bridge, for common tokens like stables and eth there are cheaper bridge  alternatives like https://hop.exchange/ or  https://bridge.connext.network/","robim.#0",""
"2022-10-17,00:59:17","shalzzj","#0","Hi, is there a grant program for launching dapps on the gnosischain?","",""
"2022-10-17,08:01:08","doshtech","#0","hello, there are talks about having one but nothing set in stone for an official program. If you do have something in mind or are building a project you are welcome to DM me we can chat more","shalzzj#0",""
"2022-10-18,14:47:03","nachobritos","#0","Ok, I could deploy now, im trying to verify","",""
"2022-10-18,22:36:09","grraarrgghh","#0","Anyone here heading to EthIndia in December? Connext is hosting a Hacker House (free accomodations, meal stipend) to promote builders to create xApps on their new Amarok platform
 https://www.connext.network/hackerhouse","",""
"2022-10-20,01:04:32","shalzzj","#0","Okay., tried to message you, can you add me as friend?","doshtech#0",""
"2022-10-20,10:10:28","doshtech","#0","added","shalzzj#0",""
"2022-10-21,17:19:29","miratcan","#0","Will  random aurora be closed after the merge?","",""
"2022-10-22,14:44:07","plato-gnosis","#5517","**Announcement: Rebooting of Chiado Testnet**
- The Core Devs have rebooted the Chiado testnet on a new ChainID
* Chiado was rebooted with minor bugfixes to ensure a smooth Merge. 

**For Chiado Validators:** 
- If you are a current Chiado validator, we recommend turning off your existing Chiado nodes. 
- Core Devs will be releasing new Chiado node images later this week
- Official announcement with public participation instruction later this week

**For Chiado ""Users"":**
- https://blockscout.chiadochain.net/ is already tracking the new Chiado testnet
- https://beacon.chiadochain.net/ will be re-launched later this week

**What will happen to Chiado?**
- Chiado will be merged soon after public launch to collect data for the eventual Gnosis Merge. 
- Chiado will thereafter transition to being a long-living developer testnet for Gnosis.","",""
"2022-10-22,16:07:49","jamesbradach","#0","Has anyone explored forking Rocket Pool for Gnosis Chain?","",""
"2022-10-25,20:50:34","aznergnox","#0","What happened to the flashbot relay? It's still accepts bundles but none of them got included","",""
"2022-10-27,12:04:26","heuss","#0","Hi, does the gnosis chain bug bounty program on immunefi still up ? and is the payement still in STAKE or its now in GNO ?","",""
"2022-10-30,17:57:55","andreus","#5660","Anyone knows of some AMB deployments that allow passing between 2 testnets that also support the graph hosted service?","",""
"2022-10-31,02:47:38",".theproducer","#0","Working on DVT implementation for Gnosis","jamesbradach#0",""
"2022-10-31,18:39:02","trillionzmaxi","#0","Hi Gnosis Chain Team,

I am the Lead Project Manager for Space Protocol, an exciting new DeFi 2.0 hard asset protocol.

I am reaching out to you regarding future cross-chain integration with Space Protocol and Gnosis Chain.

Space Protocol’s goal is to provide a mechanism that stores value through real-world assets, outside of central banking systems and on the blockchain. Here is a link to a medium article with more information on the project: https://medium.com/@spaceprotocol_/a-beginners-guide-to-space-protocol-902782e0130b

SPACE Protocol is going to be launching on 15 EVM Chains in the next couple of weeks. Smart contracts & UIs are finalized.

We're looking for partnerships thru the following:
1. Grants and/or
2. Co-marketing

Please let us know when would be a good time to schedule the call","",""
"2022-10-31,18:43:42","doshtech","#0","Hello Trellionz please feel free to DM me we can chat more about Space protocol","trillionzmaxi#0",""
"2022-10-31,18:48:07","trillionzmaxi","#0","Perfect will do","doshtech#0",""
"2022-11-01,14:36:35","pegahcarter","#0","Hey team! I'm having an issue interacting with smart contracts and I'm following the tutorial correct.  Here's my hardhat config:
```
require(""@nomicfoundation/hardhat-toolbox"");

/** @type import('hardhat/config').HardhatUserConfig */
module.exports = {
  solidity: ""0.8.17"",
  networks: {
    localhost: {
      url: 'http://localhost:8545',
    },
    gnosis: {
      url: 'https://rpc.gnosischain.com/',
      gasPrice: 1000000000,
      accounts: ['0xSomePrivateKey'], (edited)
    },
  }
};
```
And here's my `main.js`:
```
const hre = require(""hardhat"");
const ABI = [...]; // copy-pasta'd from contract address


async function main() {

  const WALLET_FROM = '0x00000000005dbcB0d0513FcDa746382Fe8a53468';
  const WALLET_DEST = '0x8321926c8AAe281ef9d8520a772Eb1d94a9Ec6dd';
  const WXDAI = '0xe91D153E0b41518A2Ce8Dd3D7944Fa863463a97d';
  const ETH_MIN = hre.ethers.utils.parseUnits(""0.0000000001"", ""ether"");

  const [signer] = await hre.ethers.getSigners();
  const provider = hre.ethers.provider;
  
  const wxDai = new hre.ethers.Contract(WXDAI, ABI, provider);
  const balance = await wxDai.balanceOf(WALLET_FROM);

  if (Number(balance) > Number(ETH_MIN)) {
    const options = {
      gasLimit: 30000,
      gasPrice: 7
    };
    await wxDai.connect(signer).transfer(WALLET_DEST, balance, options);
  }
}

main().catch((error) => {
  console.error(error);
  process.exitCode = 1;
});
```
And the script/error is: 
```
$ npx hardhat run scripts/main.js --network gnosis
ProviderError: HttpProviderError
    at HttpProvider.request (.../node_modules/hardhat/src/internal/core/providers/http.ts:78:19)
    at LocalAccountsProvider.request (.../node_modules/hardhat/src/internal/core/providers/accounts.ts:181:36)
    at processTicksAndRejections (node:internal/process/task_queues:96:5)
    at EthersProviderWrapper.send (.../node_modules/@nomiclabs/hardhat-ethers/src/internal/ethers-provider-wrapper.ts:13:20)
```

What am I doing wrong?","",""
"2022-11-01,14:36:58","pegahcarter","#0","This is failing on the `transfer()`","",""
"2022-11-01,15:19:07","doshtech","#0","hey Carter, can you please create a  <#1011635135206137927> and will get one of  the <a:aPES_BrainScratch:625255080857174033> to help you out","pegahcarter#0",""
"2022-11-01,15:19:37","pegahcarter","#0","yes","doshtech#0",""
"2022-11-03,12:27:46","Basti | ARCH","#7296","hey guys","",""
"2022-11-03,15:39:23","Basti | ARCH","#7296","can you help me checking this?","",""
"2022-11-03,15:39:35","Basti | ARCH","#7296","https://github.com/akegaviar/gnosis-nft-staking","",""
"2022-11-03,15:40:53","Basti | ARCH","#7296","I've deployed to xdai network but somehow I can't unstake an ERC721 from the Generator.sol contract, although if you check the require statements by calling the functions inside from outside the require, the conditions are true but somehow return false when calling them inside the require and get reverted","",""
"2022-11-03,16:13:06","doshtech","#0","hey there Basti, if you could please create a <#1011635135206137927> that would be the best route to have someone dig into this","Basti | ARCH#7296",""
"2022-11-03,16:56:35","Basti | ARCH","#7296","great, thank you","",""
"2022-11-09,08:19:50","shipoclu","#0","Hi, I see that POAPs have an eventid associated with them. How do I get the event information for an eventid?","",""
"2022-11-09,08:20:28","shipoclu","#0","so far i've done a lot of googling and looked at the contracts","",""
"2022-11-09,08:31:33","shipoclu","#0","I found this but it's not machine-readable: https://app.poap.xyz/admin/events/666","",""
"2022-11-09,08:40:14","shipoclu","#0","oh, i seem to have found it: https://frontend.poap.tech/events/id/666","",""
"2022-11-11,11:03:18","damianlluch","#0","hello!!! do you know any way to use a call to chainlink inside the remix or local tests?
i need to do some unit tests, and i am forced to do all the history of passing link to the goerlo or testnet contract...and i would like to do it from local or inside the remix.
Thanks!","",""
"2022-11-14,19:26:34","lukemelia","#0","Does Chiado have an official deployment of the gnosis safe contracts?","",""
"2022-11-17,14:56:59","shanefontaine","#0","What is the max tx size (in kb) that gnosis chain supports? I know `geth` uses 128kb https://github.com/ethereum/go-ethereum/pull/20835, but it is unclear to me what the gnosis chain validators/nethermind is configured to.

Some questions about this:
* What is the max size of a tx (in kb)
* With any future upgrades, are there plans to change this number?
* Does this exist in any documentation I can reference?

Thanks!","",""
"2022-11-18,13:31:00","PavelCT","#6403","Does Gnosis Chain have a developer grant program?","",""
"2022-11-22,11:50:17","m3rlin5ky","#1182","Would it be possible to implement a RUST-EVM on GBC? The Gnosis Beacon Chain could be the rescue chain for Solana projects if Solana fails","",""
"2022-11-23,04:33:13","filoozom","#0","Not sure where I should ask this, but the fork id on Nethermind and Erigon didn't change after the last hardfork (https://docs.gnosischain.com/specs/hard-forks/21735000). Based on EIP-2124 (https://eips.ethereum.org/EIPS/eip-2124), I think it should have changed, as the nodes are now technically incompatible and could be running different chains. I'd thus say that this is a bug in all three of the currently compatible clients, but then the question is: is it actually correct, or is everyone following the way one client implemented it initially?
(I guess at this point it's too late anyways, can't change it without a chain split or another hardfork 😅)","",""
"2022-11-30,05:45:11","luzzif","#0","Hey guys, is the flashbots relay at https://xdai-relay.nethermind.io/ working fine? I keep getting 504","",""
"2022-11-30,15:31:44","_20goto10_","#0","Is this maybe the reason for the Nethermind spam blocks everyone is seeing now?","filoozom#0",""
"2022-11-30,15:32:40","filoozom","#0","Hmmmm, unlikely I'd say","_20goto10_#0",""
"2022-11-30,15:33:01","filoozom","#0","Although... That might be possible?","",""
"2022-12-01,03:55:13","filoozom","#0","The explorer is broken again... 🥲","",""
"2022-12-01,04:28:55","_luke_.","#0","Is there another way to see if my validator is still attesting 👀 ?","",""
"2022-12-01,05:13:07","filoozom","#0","Check the logs of your validator 😜","_luke_.#0",""
"2022-12-01,18:44:19","robim.","#0","Hello! There is a fiat on ramp method for gnosis? I want to buy a token on gnosis chain directly from my credit card or any other payment methods.","",""
"2022-12-01,18:44:28","robim.","#0","I want to implment this on my dapp","",""
"2022-12-01,19:03:47","doshtech","#0","yes check https://buyxdai.com/","robim.#0",""
"2022-12-02,23:08:24","robim.","#0","Hello. I'm looking a way to create a wallet that support gnosis, from my dApp. For example for people who doesn't have any wallet. Is it possible?","",""
"2022-12-03,06:45:02","filoozom","#0","Please don't cross post in multiple channels. I answered in <#815295532079513641>.","robim.#0",""
"2022-12-06,18:59:58","kajav","#0","hello guys, trying to add CL to my gnosis node. im getting this error. 

engine_exchangeTransitionConfigurationV1 found but the containing module is disabled for the url. 

any ideas? 

thanks in advance.","",""
"2022-12-07,12:12:03","ia73","#0","Only if Gnosis team could implement a safe protocol improvement to Bitcoin network and adding multi-sig wallets to Bitcoin I think it would be one of the things that make the bull wake up + probably you will be rewarded with some BTC you could use it to buyback, hodl, or back GNO token etc...","",""
"2022-12-07,15:31:17","doshtech","#0","Would be sweet but BTC network isn't compatible with smart contracts","ia73#0",""
"2022-12-07,22:10:32","ia73","#0","Perhaps a base code implementation? So it's part of the network more than a SC support","doshtech#0",""
"2022-12-08,10:07:58","kylestarz","#0","You could try Etherspot.io","robim.#0",""
"2022-12-08,15:21:45","filoozom","#0","<@909897765121851463>","EVEREST#9704、plato-gnosis#5517",""
"2022-12-08,19:54:52","jayb_ozys","#0","Hello. I'm trying to find out proper image for gnosis chain beacon node on Docker hub. But can't find it. May I ask for help?","",""
"2022-12-08,20:56:18","doshtech","#0","Hey Jay validator support hangs out in <#920642136272166972> chat try asking in there","jayb_ozys#0",""
"2022-12-11,15:19:10","alpo","#1937","I'm testing the conditional token contracts using hardhat at the moment. I'm not able to use the `ERC1155` method `balanceOf(address account, uint id)` because the `getPositionId()` method returns a massive `BigNumber` value that cannot be converted into a `uint` using `toNumber()` in JS because it will generate an overflow error. Has anyone experienced this or aware of a work around? I'd rather not refactor the `getPositionId()` method. For example, let `collateralToken` = `0x2Dd78Fd9B8F40659Af32eF98555B8b31bC97A351`, `collectionId` = `0x6f6f41ff811f45c6dfe727fcb2a278f07323fb85ec753bece2f9a690cca7a01d`. Then the `getPositionId()` method will return `74229324384859666491956367114251131107901747002219700387957564294760735619703` which is a `uint` converted keccak256 hash. This value cannot be passed into `balanceOf` because its a `BigNumber`, not a `uint`","",""
"2022-12-11,17:30:47","Deleted User","#0000","It sounds like you are running into an issue with the fact that JavaScript numbers are represented in IEEE 754 double-precision floating-point format, which has a limited range of approximately +/- 1.8e308. As a result, it is not possible to represent very large numbers like the one returned by the getPositionId() method as a JavaScript Number type without losing precision.

One potential solution to this problem would be to use a library like bignumber.js that provides support for representing and manipulating large numbers in JavaScript. This library allows you to create BigNumber objects that can represent numbers with arbitrary precision, and it provides methods for converting these numbers to and from other data types.

For example, you could use bignumber.js to convert the BigNumber value returned by getPositionId() to a hexadecimal string, and then pass this string to the balanceOf() method as the id parameter. Here is an example of how this could be done:

const BigNumber = require('bignumber.js');

const collateralToken = '0x2Dd78Fd9B8F40659Af32eF98555B8b31bC97A351';
const collectionId = '0x6f6f41ff811f45c6dfe727fcb2a278f07323fb85ec753bece2f9a690cca7a01d';

const positionId = getPositionId(collateralToken, collectionId);

// Convert the positionId BigNumber to a hexadecimal string
const positionIdHex = positionId.toString(16);

// Call the balanceOf() method using the hexadecimal string as the id parameter
balanceOf(account, positionIdHex);

Another option would be to refactor the getPositionId() method to return a bytes32 value instead of a uint, which would allow you to pass the resulting value directly to the balanceOf() method without having to convert it to a different data type. You would need to modify the getPositionId() method to return a bytes32 value","alpo#1937",""
"2022-12-11,17:55:59","alpo","#1937","hmm thanks coffee","",""
"2022-12-11,17:56:31","alpo","#1937","it appears its the `_collateralToken` variable causing the problem","",""
"2022-12-11,17:57:07","alpo","#1937","`
    function getPositionId(IERC20 _collateralToken, bytes32 _collectionId) internal pure returns (uint) {
        return uint(keccak256(abi.encodePacked(""0x2Dd78Fd9B8F40659Af32eF98555B8b31bC97A351"", _collectionId)));
    }
`","",""
"2022-12-11,17:58:02","alpo","#1937","I hardcoded the expected `_collateralToken` address inside the function and was able to resolve the problem without having to convert the `positionId` with `toNumber()`","",""
"2022-12-11,17:58:36","alpo","#1937","so now I'm wondering what type IERC20 is showing in solidity? I always thought it was the address as a string","",""
"2022-12-11,22:13:38","mfw78","#0","In solidity any reference to an instance of a contract is of type address (it is it's own type).","alpo#1937",""
"2022-12-16,05:52:06","filoozom","#0","Hey guys, could we get IPv6 bootnodes?","",""
"2022-12-16,09:33:48","1Proof_fan","#5743","IPv6 bootnodes would not be available for anyone using IPv4 addressing, add additional firewall issues, extends the enode address length significantly, etc.  Adds complexity without value.","filoozom#0",""
"2022-12-16,09:38:32","filoozom","#0","What do you mean ""without value""?
1) There are IPv4 boot nodes for the IPv4-only folk out there, it doesn't change anything for them, I'm not suggesting we remove them.
2) What about the IPv6-only folk? It's a fact that IPv4 is basically impossible to get by these days with ARIN, LACNIC and RIPE completely out of them, and most users are already on CGNAT without any possibility of opening ports.

I only see net positives? IPv6-only folk get access, IPv4 nodes don't lose anything, and IPv6 is supposedly the future, so... Might as well? Why would the enode address length be important in this case? The peer id is already way longer than an IPv4 address. And if you don't want to run your firewall over IPv6, don't, again, not suggesting we remove IPv6 connectivity.","1Proof_fan#5743",""
"2022-12-16,09:39:53","1Proof_fan","#5743","Go ahead and run one and make it available for the Community to use then.","filoozom#0",""
"2022-12-16,09:42:10","mfw78","#0","Gnosis Chain is positioning itself as ""credibly neutral"". One would expect that this would also play with which IP version to support (support both), and there being clear net advantages as have been described.","1Proof_fan#5743",""
"2022-12-16,09:42:43","filoozom","#0","Sure, and then what, I open pull requests to Erigon, Nethermind and Geth and force them at gun point to use my bootnodes?","1Proof_fan#5743",""
"2022-12-16,09:43:02","mfw78","#0","The amount of shit I have had to deal with with respect to CGNAT is nothing short of a joke. IPv6 would've made this a _lot_ easier.","",""
"2022-12-16,09:43:25","1Proof_fan","#5743","No advantages, since IPv6 address space can reach IPv4 by default.  If you want to run an IPv6 Bootnode and make it available, go for it.","mfw78#0",""
"2022-12-16,09:46:15","filoozom","#0","Sorry, but that's not true at all. At home, sure, you can reach IPv4 through your CGNAT or whatever, but that doesn't mean that anything with IPv6 connectivity can reach IPv4. You can rent servers that don't have an IPv4 and no access to the IPv4 network for example. And then you still can't open your ports, although that's not directly related to boot nodes.","1Proof_fan#5743",""
"2022-12-16,09:48:48","1Proof_fan","#5743","Any IPv6 space correctly allocated with default gateways can reach public IPv4 space by default; not the other way around.  It would be a mistake to rent a sever with no access to IPv4 since it is non-compliant.
At any rate, spin one up, see if you get any takers.  Good luck!","filoozom#0",""
"2022-12-16,10:04:49","filoozom","#0","Thanks 🙂","1Proof_fan#5743",""
"2022-12-16,10:15:17","filoozom","#0","https://github.com/sigp/lighthouse/issues/1617
Interesting thread","",""
"2022-12-16,10:46:22","critical3645","#0","This is pro blockchain dev with blockchain network creation , p2p payment, nft, metaverse experience","",""
"2022-12-20,08:02:05","alex_000001","#0","Hello,

Should I understand that it is to the devs of Gnosis to propose an app so that ledger integrates by default this blockchain? 😀","","https://cdn.discordapp.com/attachments/1009514669406429214/1054745507416780871/photo_2022-12-10_17-16-48.jpg"
"2022-12-20,09:43:20","filoozom","#0","Hmmm, I'm pretty sure I've used my Ledger on Gnosis already through MetaMask","alex_000001#0",""
"2022-12-20,09:54:50","alex_000001","#0","Yes with metamask, but I was talking about a complete integration on ledger (like Polygon, BSC, etc..) 😀","filoozom#0",""
"2022-12-20,10:47:48","filoozom","#0","Ah, then I guess some work is needed haha. Shouldn't be that complicated though as it's most likely fairly similar to the Polygon / BSC apps just with different assets?","alex_000001#0",""
"2022-12-20,10:48:31","alex_000001","#0","Yes i think.","",""
"2022-12-30,13:13:39","saicharan3843","#0","i tried using gnosis solidity data structure's library idtoaddressbimap.i have a doubt while using the insert function 
 function insert(Data storage self, uint16 id, address addr) public returns (bool) {}
what should i give the input for the first param->Data storage self?
https://github.com/gnosis/solidity-data-structures/blob/master/contracts/libraries/IdToAddressBiMap.sol","",""
"2023-01-03,11:28:30","filoozom","#0","I'm not exactly sure I understand this right, but `Data` is just this: https://github.com/gnosis/solidity-data-structures/blob/master/contracts/libraries/IdToAddressBiMap.sol#L5-L8","saicharan3843#0",""
"2023-01-03,11:30:07","filoozom","#0","So you can create a variable, array or mapping of that type and just pass that, i.e.:
```solidity
Data data;
Data[] datas;
mapping(uint256 => Data) dataMap;

insert(data, ...)
insert(datas[0], ...)
insert(dataMap[0], ...)
```","",""
"2023-01-03,11:30:46","saicharan3843","#0","Thanx!!","filoozom#0",""
"2023-01-03,11:32:06","filoozom","#0","Of course, it's a library with a struct, so you need to reference it as `IdToAddressBiMap.Data`, and then you can do something like:
```solidity
using IdToAddressBiMap for IdToAddressBiMap.DaTa;

data.insert(...)
datas[0].insert(...)
dataMap[0].insert(...)
```
(and skip the first argument)","saicharan3843#0",""
"2023-01-03,11:32:18","filoozom","#0","Syntax might not be entirely accurate, but hopefully you get the gist","",""
"2023-01-03,11:32:50","saicharan3843","#0","Okie","filoozom#0",""
"2023-01-04,11:24:47","spuddy.eth","#0","hello gnosis devs 👋 
I'm working on integrating gnosis chain into the tellor oracle client software. I'm wondering, is there ever any case where the price of xdai/usd would deviate from dai/usd?","",""
