Date,Username,User tag,Content,Mentions,link
"2022-10-27,20:51:12","awliang","#0","Hello and welcome to the <#1018998431416586271> channel <:nfteth:822186186016948314> 

Feel free to reach out to the Cartesi Team at any point with your questions!


👀 **ABOUT** 
**Cartesi**: The Blockchain OS, is building Cartesi Rollups, a modular execution layer that elevates simple smart contracts to decentralized Linux runtimes. It allows developers to launch highly scalable rollup chains, and code decentralized logic with their favorite languages and software components.


🏆 **PRIZE OVERVIEW **

🥇 - $5,000
🥈 - $3,000
🥉 - $2,000

**↓ Full Prize Breakdown Here ↓ **
https://sf.ethglobal.com/prizes


🚀 **WORKSHOP**
**Cartesi 🛠 Build more powerful DApps using familiar stacks and libraries**
Time: 04:00 PM PDT – Nov 04, 2022
Location: Workshop Room 1


🔗 **IMPORTANT LINKS**
https://issuu.com/cartesi/docs/220830_cartesi_integrators_magazine_def
https://www.youtube.com/c/Cartesiproject","",""
"2022-11-02,00:56:10","taijusanagi","#0","Hi, I'm interested in Cartesi workshop, but unfortunately, I'm arriving SFC around 18:00, will the workshop be recorded?","",""
"2022-11-02,01:15:28","riseandshaheen","#0","I'm sure you'll have a recording for later.","taijusanagi#0",""
"2022-11-02,01:30:41","riseandshaheen","#0","Hello **ETH-San Francisco Hackers**,
We want to see you folks build the coolest DApps out there. Cartesi team is here to support you in this endeavour. Developer docs is a good place to start https://docs.cartesi.io","",""
"2022-11-02,12:53:21","awliang","#0","Yes, it'll be recorded and livestreamed and you can find it after on https://youtube.com/ethglobal","taijusanagi#0",""
"2022-11-02,15:33:50","karmentruong","#0","Great to hear your interest <@531244382905565195>! We put together a pre-hackathon guide for SF if you'd like to check it out: https://medium.com/cartesi/hello-again-eth-global-community-hello-eth-san-francisco-2022-hackathon-e9ca84126a0f

In there you'll also find the workshop recording from our ETH Global hackathon in Bogota just last month. Our workshop at SF should be pretty similar in content.","taijusanagi#0",""
"2022-11-02,15:34:27","karmentruong","#0","You can also connect with our dev team here if you have any other questions 🙌","",""
"2022-11-04,07:31:17","taijusanagi","#0","Oh, thanks, that's so kind! I'll check those on a flight!","karmentruong#0",""
"2022-11-04,17:27:49","riseandshaheen","#0","How is it going hackers?
Thought you might wanna connect with other Cartesi developers in our discord community!
Join with this link to get a special ETH-SF Hacker role: https://discord.gg/tkfZfEqQe9

We love to celebrate the hackers and champions! 🚀","",""
"2022-11-04,22:02:08","leeederek","#0","hey dumb question, but can we host/deploy our server on the blockchain using Cartesi?","",""
"2022-11-04,22:02:22","leeederek","#0","And make ethereum rpc calls to/from cartesi?","",""
"2022-11-05,01:10:04","riseandshaheen","#0","You deploy server on a layer-2 which is your app-specific rollups chain. We have defined HTTP APIs that let the front-end and back-end communicate with each other. You can read more on how your server communicates with layer-1 here https://docs.cartesi.io/cartesi-rollups/http-api/","leeederek#0",""
"2022-11-05,17:54:07","Eli.Mmm","#7238","hows the hacker house?","",""
"2022-11-05,17:54:19","Eli.Mmm","#7238","is there space / wifi?","",""
"2022-11-05,17:54:25","zkjet","#0","I’m leaving right now did u wanna go? I’m trying to find that out","",""
"2022-11-05,17:54:33","zkjet","#0","I just asked the cartesi lady","",""
"2022-11-05,18:46:43","Eli.Mmm","#7238","how is it <@948339747212906496>","zkjet#0",""
"2022-11-05,19:01:13","zkjet","#0","its awesome!","",""
"2022-11-05,19:01:27","zkjet","#0","FAST wifi, quiet, comfortable, great place to work","",""
"2022-11-05,19:02:00","zkjet","#0","i'm literally going through an entire docker upgrade and its no problem","",""
"2022-11-05,19:22:36","Eli.Mmm","#7238","cool","",""
"2022-11-05,19:22:39","Eli.Mmm","#7238","just got here as well","",""
"2022-11-05,23:04:58","zkjet","#0","Anyone in touch with “Nigham Shubham”","",""
"2022-11-05,23:05:24","zkjet","#0","Found a wallet back at the Podshare","",""
"2022-11-05,23:11:29","steph.lens","#0","yo cartesi, where’d you get those massage chairs 👀 I think I need one for my living room 😂","",""
"2022-11-05,23:12:03","zkjet","#0","<@798170260179386378> about the wallet do you know ?","karmentruong#0",""
"2022-11-05,23:12:17","zkjet","#0","I can return it easily if you know","",""
"2022-11-05,23:12:59","karmentruong","#0","Hey <@948339747212906496> sorry I’m not sure","zkjet#0",""
"2022-11-05,23:13:27","zkjet","#0","Ok I can post In main channel","",""
"2022-11-05,23:47:15","karmentruong","#0","Search up the RK-Miracle Massage Sofa Recliner 😉","steph.lens#0",""
"2022-11-06,01:32:15","shradz","#7097","Helloo! I am Shubham's friend and we were at Podshare in the evening! Thanks for finding it, DMing you to collect","zkjet#0",""
"2022-11-06,09:53:09","mirna0483","#0","hello guys, I have a question about cartesi... I can use docker like a vm because I want to use NLP by proccesing a chatbot. Is it possible?","",""
"2022-11-06,10:07:52","mirna0483","#0","444155ccxfcxcxxcccccccccccccccccccccxcf","",""
"2022-11-06,11:09:01","zach1422","#0","Howdy everyone!","",""
"2022-11-06,11:10:50","lynofz","#0","Hey <@1032675955350704198>
Cartesi vm runs inside a docker container. So to use your program inside Cartesi you should transfer into it. 
Using the rollups examples you can use the Docker file to download dependencies, build and cros compile your dapp https://github.com/cartesi/rollups-examples/blob/main/echo-python/Dockerfile
Then, you can define the files that should be inside Cartesi machine in the dapp.json file https://github.com/cartesi/rollups-examples/blob/main/echo-python/dapp.json","mirna0483#0",""
"2022-11-06,11:41:28","mirna0483","#0","Thank you","",""
"2022-11-06,15:27:46","gabrielbarros1596","#0","Hi Guys! There is still a lot of groups who didnt present","",""
"2022-11-06,15:29:10","gabrielbarros1596","#0","<@614823331253977104> <@789169523012927489> <@941810993422549054> <@885216637098295337>  Can you you show at the Cartesi desk?","ariutokintumi#0、vene#5333、Wendy#7515、poog#5253",""
"2022-11-07,01:38:00","riseandshaheen","#0","**Hello ETH-SF Hackers!**

If you're among the winning teams on Cartesi Hackathon Track, drop me a DM, we'll assign you a Champion role in Cartesi's Discord server! Let's celebrate! 🏆","",""
"2022-11-11,03:06:18","riseandshaheen","#0","What's up, Hackers!  🛠️ 
We're prepping up for the next Hackathon - **ETH-India**🇮🇳 
 
Drop by and say hello!

https://discord.gg/tkfZfEqQe9","",""
"2022-11-21,12:51:58","awliang","#0","","","https://cdn.discordapp.com/attachments/1018998431416586271/1044309213654024192/unknown.png"
"2022-11-28,05:28:56","awliang","#0","Hello and welcome to the <#1018998431416586271> channel <:nfteth:822186186016948314> 

Feel free to reach out to the Cartesi Team at any point with your questions!


👀 **ABOUT** 
**Cartesi:** The Blockchain OS, is building Cartesi Rollups, a modular execution layer that elevates simple smart contracts to decentralized Linux runtimes. It allows developers to launch highly scalable rollup chains, and code decentralized logic with their favorite languages and software components.

- Every DApp has its own high-performing rollup chain;
- No cannibalization of resources from other DApps in Cartesi’s ecosystem;
- No network gentrification;
- Enable an entirely new class of DApps that currently cannot run on EVM chains;
- Preserve the strong security guarantees of the underlying blockchain

Welcome to The Blockchain OS, home to what’s next.


🏆 **PRIZE OVERVIEW **

🥇 - $5,000
🥈 - $3,000
🥉 - $2,000

**↓ Full Prize Breakdown Here ↓ **
https://ethglobal.com/events/ethindia2022/prizes


🚀 **WORKSHOP**
**Build more powerful DApps using familiar stacks and libraries**
Time: 05:00 PM IST – Dec 02, 2022
Location: Workshop Room 2


🔗 **IMPORTANT LINKS**
App-Specific Rollups Thesis: https://medium.com/cartesi/application-specific-rollups-e12ed5d9de01
Intro to Cartesi Rollups: https://youtu.be/pbLhHbOc-m0
Developer Docs: https://docs.cartesi.io/
Rollups examples: https://github.com/cartesi/rollups-examples
Youtube: https://www.youtube.com/@Cartesiproject","",""
"2022-12-01,02:29:38","riseandshaheen","#0","Hello Eth-India Hackers! 
Shaheen here from DevRel @Cartesi! Feel free to get in touch with me here or in DMs regarding any queries around ideas, implementation, integration with other projects or anything else!","",""
"2022-12-03,00:02:40","utkarshchandel","#0","<@886909209629835264> wanted to build an understanding of how deployments work with cartesi..do let me know if you are at the venue...we'll catch up.","riseandshaheen#0",""
"2022-12-03,00:05:55","utkarshchandel","#0","At EthIndia22","",""
"2022-12-03,00:11:21","riseandshaheen","#0","Hey <@229936659649658882> will be there shortly!","utkarshchandel#0",""
"2022-12-03,23:09:51","riseandshaheen","#0","Hello Hackers!
We’ll be at the booth in 15 mins! Catch you there with your submissions.","",""
"2022-12-04,01:43:48","riseandshaheen","#0","Please come to the Cartesi booth to present your projects asap! We’ll finalize winners shortly!","",""
"2023-04-07,15:40:26","awliang","#0","","","https://cdn.discordapp.com/attachments/1018998431416586271/1093983644814684272/Viewable_on_TV.png"
"2023-05-08,10:51:55","awliang","#0","Hello and welcome to the <#1018998431416586271> channel <:nfteth:822186186016948314>

Feel free to reach out to the Cartesi Team at any point with your questions!

👀 **ABOUT**
**Cartesi** is an application-specific rollup with a Linux runtime. Cartesi’s RISC-V virtual machine allows developers to import decades of open-source wisdom to blockchain applications and build decentralized applications with their favorite libraries, compilers, and other time-tested open-source tooling.


🏆 **PRIZE OVERVIEW**

🥇1st Winner → $7,000 USD 

🏅 Shared Pool → $3,000 USD (3 x $1,000)

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/lisbon/prizes


🚀 **WORKSHOP**
Billions of Reasons to Use Cartesi
Time: 04:30 PM WEST – May 12, 2023
Location: 2nd Floor | Workshop Room 2


🔗 **IMPORTANT LINKS**
https://docs.cartesi.io
https://github.com/cartesi/rollups-examples
https://github.com/cartesi/hackathon/blob/main/ideas.md
https://docs.google.com/document/d/1n7hOh4qlDOTcs6ImFO5kV0VVZlW27fw6rRStgg6rTqE/edit?usp=sharing
https://medium.com/@cartesi","",""
"2023-05-10,04:36:44","riseandshaheen","#0","Hey Hackers! Super excited for this hackathon! 👋 

Shaheen here from DevRel @Cartesi! Reach out to us if you need any sort of help or support! Can't wait to see what you achieve with the computational and content scalability of Cartesi Rollups! 🚀 

Thanks for posting the info <@720407640131240026> 🙏","awliang#0",""
"2023-05-11,11:43:00","arredr2","#0","Hello <@886909209629835264>! <@823559030895018014> is a hacker here at Cafe Lisbon wondering if anybody from Cartesi is here! If not, figured I would connect the two of you.","riseandshaheen#0、0xshahnawaz#0",""
"2023-05-11,12:20:35","riseandshaheen","#0","Hey <@823559030895018014>! Nice to e-meet you! I'm afraid our homies on the ground are covering another side-event! You can meet them tomorrow at the venue. Meanwhile let me know if you need help with anything!
Thanks for connecting <@872254060005310544>!","arredr2#0、0xshahnawaz#0",""
"2023-05-11,13:25:18","0xshahnawaz","#0","Thanks <@886909209629835264> . I guess I would talk to them tomorrow then.","riseandshaheen#0",""
"2023-05-12,03:43:42","riseandshaheen","#0","Hackers! Don't miss out on workshop today! 
Discover how Cartesi Rollups work to enable billion CPU cycle transactions with our Core contributor <@615539144638070784>! 

📅 May 12th, 2023 - 4:30 PM

📍2nd Floor | Workshop Room 2","carlofragni#0",""
"2023-05-12,04:21:35","0xshahnawaz","#0","<@886909209629835264> Is there a way to make Cartesi Dapps interact with EVM deployed contracts. For example, can I interact with or read events from Ethereum, Polygon, Optimism or Scroll contracts directly from Cartesi Dapps?","riseandshaheen#0",""
"2023-05-12,04:21:56","0xshahnawaz","#0","If possible, can you provide link to documentation page or something that I can try?","",""
"2023-05-12,06:54:11","riseandshaheen","#0","So you could deploy your Cartesi dapp either on Ethereum or layer 2s(optimism, arbitrum etc). Wherever you chose to deploy, your inputs would be fed to cartesi dapp backend via input smart contracts deployed as part of rollups on-chain infrastructure. Within your backend logic, you can use something called voucher api call to trigger smart contract functions like transferring assets etc. 
Refer to `voucher` https://docs.cartesi.io/cartesi-rollups/api/rollup/add-voucher/
https://docs.cartesi.io/cartesi-rollups/components/#vouchers
In general, rollups-examples repository is a good starting point to experiment. https://github.com/cartesi/rollups-examples You might be interested in erc20 and auction dapp example!","",""
"2023-05-12,06:54:23","riseandshaheen","#0","<@823559030895018014>","0xshahnawaz#0",""
"2023-05-12,07:11:32","0xshahnawaz","#0","Thank you <@886909209629835264> . I will look into them 😊","riseandshaheen#0",""
"2023-05-13,12:43:15","developera","#0","Anyone form Cartesi team still here at the venue maybe?","",""
"2023-05-13,13:48:56","developera","#0","<@886909209629835264>","riseandshaheen#0",""
"2023-05-13,14:51:55","riseandshaheen","#0","<@301417928236990464> 
Our team is at the Cartesi booth! Tagging <@615539144638070784>","developera#0、carlofragni#0",""
"2023-05-13,14:52:34","carlofragni","#0","Just come by the booth <@301417928236990464> , we'll be glad to help you","developera#0",""
"2023-05-15,11:36:59","riseandshaheen","#0","**Hello ETH-Lisbon Hackers!**

If you're among the winning teams on Cartesi Hackathon Track, drop me a DM, we'll assign you a **Champion role** in Cartesi's Discord server! Let's celebrate! 🏆","",""
"2023-07-10,14:47:39","awliang","#0","","","https://cdn.discordapp.com/attachments/1018998431416586271/1128034824012185740/Screenshot_2023-07-10_at_12.png"
"2023-07-17,10:51:01","awliang","#0","Hello and welcome to the <#1018998431416586271> channel <:nfteth:822186186016948314>

Feel free to reach out to the Cartesi Team at any point with your questions!

👀 **ABOUT**
**Cartesi** is an app-specific rollup protocol with a virtual machine that runs Linux distributions, creating a richer and broader design space for DApp developers.

Cartesi Rollups offer a modular scaling solution, deployable as L2, L3, or sovereign rollups, while maintaining strong base layer security guarantees.


🏆 **PRIZE OVERVIEW**

🥇1st Prize $5,000
🥈2nd Prize $3,000
🥉3rd Pool Prize $1,000 (x2)

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/paris2023/prizes


🚀 **WORKSHOP**
Make it rain billions/tx on a Linux VM
Time: 05:30 PM CEST – Jul 21, 2023
Location: Workshop Room 3


🔗 **IMPORTANT LINKS**
https://docs.cartesi.io
https://github.com/cartesi/rollups-examples
https://github.com/gbarros/awesome-cartesi
https://github.com/cartesi/hackathon/blob/main/ideas.md","",""
"2023-07-20,03:45:16","riseandshaheen","#0","Hey Hackers! How is everyone doing? 👋 
Feel free to reach out to Cartesi core contributors on the ground. You can find <@593468434516279296> <@408395884804571136> <@1103491329528447017> to help you  with all your technical doubts. Alternatively, you could post your questions here or join Cartesi discord to get community support.
Can't wait to see the projects coming out of Paris! 🇫🇷 🚀","arthurvianna#0、gabrielbarros1596#0、.felipefg#0",""
"2023-07-22,03:19:30",".mangolassi","#0","Gm guys!
Yesterday I discussed with Gabriel Barros after his amazing presentation the possibility of deploying the Cartesi contracts in some more testnets and build the required docker images so they can be used in ""testnet-prod"" mode. This would be cool as it would allow for better composability with other partners in Eth Global Paris.

Here are my testnet suggestions:
- Polygon Polygon zkEVM Testnet: https://chainlist.org/chain/1442
   faucet: https://faucet.polygon.technology/
- Filecoin calibration network: https://chainlist.org/chain/314159
   faucet: https://faucet.calibration.fildev.network/funds.html

Thanks ❤️","",""
"2023-07-22,13:45:13","gabrielbarros1596","#0","checking it out",".mangolassi#0",""
"2023-07-22,14:53:40","gabrielbarros1596","#0","https://gist.github.com/gbarros/b82778c1d1b3ace934a6980cf1dd8ec5. 🙏",".mangolassi#0",""
"2023-07-22,15:11:10",".mangolassi","#0","Thank you so much!","gabrielbarros1596#0",""
"2023-07-22,15:11:59","gabrielbarros1596","#0","<@333255984803741697> come to the booth if you have issues",".mangolassi#0",""
"2023-07-22,17:49:40","gabrielbarros1596","#0","Hello hackers(@here), I hope you enjoy hacking with Cartesi!

Your experience as a Cartesi hacker is incredibly valuable to us. You have a direct impact on shaping the future of Cartesi tracks. We sincerely want to hear your feedback through an exclusive interview with our research unit. As a token of our appreciation, we are pleased to offer you $100 worth of CTSI.

This research will be conducted by UXBoost, our dedicated research unit committed to enhancing the Cartesi community experience. We're all about making things better for you!","","https://cdn.discordapp.com/attachments/1018998431416586271/1132429282354937986/image.png"
"2023-07-23,01:36:31","dannprinc","#0","<@886909209629835264>  hello are you available or someone from the team cartesi ?","riseandshaheen#0",""
"2023-07-23,01:38:45","dannprinc","#0","<@615539144638070784>","carlofragni#0",""
"2023-07-23,02:35:15","riseandshaheen","#0","Our team should be at the Cartesi booth! Did you checkout?","dannprinc#0",""
"2023-07-23,04:26:49","riseandshaheen","#0","<@688848226232697011> Hope you got in touch with the team. If not, you can find <@408395884804571136> <@1103491329528447017> at the booth!","arthurvianna#0、.felipefg#0、dannprinc#0",""
"2023-09-13,13:26:23","awliang","#0","","","https://cdn.discordapp.com/attachments/1018998431416586271/1151569579940782210/image.png"
"2023-09-15,00:23:20","awliang","#0","Hello and welcome to the <#1018998431416586271> channel <:nfteth:822186186016948314>

Feel free to reach out to the Cartesi Team at any point with your questions!

👀 **ABOUT**
**Cartesi** is an app-specific rollup protocol with a virtual machine that runs Linux distributions, creating a richer and broader design space for DApp developers.

Cartesi Rollups offer a modular scaling solution, deployable as L2, L3, or sovereign rollups, while maintaining strong base layer security guarantees.


🏆 **PRIZE OVERVIEW**

**Launch MVP on Testnet/Mainnet!**

🥇1st Prize $5,000
🥈2nd Prize $3,000
🥉3rd Pool Prize $1,000 (x2)

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/newyork2023/prizes


🚀 **WORKSHOP**
Make it rain billions/tx on a Linux VM
Time: 04:00 PM EDT – Sep 22, 2023
Location: Workshop Room 2


🔗 **IMPORTANT LINKS**
https://docs.cartesi.io
https://docs.cartesi.io/cartesi-rollups/build-dapps/create-dapp/
https://github.com/cartesi/rollups-examples
https://github.com/gbarros/awesome-cartesi
https://www.youtube.com/@Cartesiproject
https://github.com/cartesi/hackathon/blob/main/ideas.md#%EF%B8%8F-games---autonomous-worlds
https://github.com/cartesi/hackathon/blob/main/ideas.md#-social---identity---reputation-system
https://github.com/cartesi/hackathon/blob/main/ideas.md#-governance---daos
https://github.com/cartesi/hackathon/blob/main/ideas.md#%EF%B8%8F-art---dynamic-nfts
https://github.com/cartesi/hackathon/blob/main/ideas.md#-aiml-algorithms
https://github.com/cartesi/hackathon/blob/main/ideas.md#%EF%B8%8F-utility---developer-tools","",""
